submit_id,hold_d
IDX00180,10.0
IDX00181,9.0
IDX00182,28.0
IDX00183,10.0
IDX00184,202.0
IDX00185,953.0
IDX00186,700.0
IDX00187,12.0
IDX00188,20.0
IDX00189,33.0
IDX00190,42.0
IDX00191,12.0
IDX00192,15.0
IDX00193,28.0
IDX00194,25.0
IDX00195,50.0
IDX00196,30.0
IDX00197,102.0
IDX00198,355.0
IDX00199,985.0
IDX00200,100.0
IDX00201,132.0
IDX00202,13.0
IDX00203,16.0
IDX00204,56.0
IDX00205,137.0
IDX00206,168.0
IDX00207,143.0
IDX00208,1022.0
IDX00209,100.0
IDX00210,78.0
IDX00211,143.0
IDX00212,194.0
IDX00213,52.0
IDX00214,68.0
IDX00215,134.0
IDX00216,126.0
IDX00217,91.0
IDX00218,141.0
IDX00219,98.0
IDX00220,8.0
IDX00221,864.0
IDX00222,90.0
IDX00223,2.0
IDX00224,31.0
IDX00225,60.0
IDX00226,5.0
IDX00227,5.0
IDX00228,871.0
IDX00229,178.0
IDX00230,397.0
IDX00231,44.0
IDX00232,885.0
IDX00233,276.0
IDX00234,94.0
IDX00235,134.0
IDX00236,665.0
IDX00237,35.0
IDX00238,148.0
IDX00239,133.0
IDX00240,125.0
IDX00241,686.0
IDX00242,736.0
IDX00243,241.0
IDX00244,98.0
IDX00245,209.0
IDX00246,101.0
IDX00247,168.0
IDX00248,95.0
IDX00249,75.0
IDX00250,59.0
IDX00251,205.0
IDX00252,59.0
IDX00253,32.0
IDX00254,12.0
IDX00255,5.0
IDX00256,154.0
IDX00257,20.0
IDX00258,15.0
IDX00259,958.0
IDX00260,638.0
IDX00261,240.0
IDX00262,10.0
IDX00263,1145.0
IDX00264,204.0
IDX00265,13.0
IDX00266,933.0
IDX00267,94.0
IDX00268,20.0
IDX00269,118.0
IDX00270,127.0
IDX00271,914.0
IDX00272,1149.0
IDX00273,1107.0
IDX00274,926.0
IDX00275,947.0
IDX00276,947.0
IDX00277,1109.0
IDX00278,877.0
IDX00279,926.0
IDX00280,1105.0
IDX00281,914.0
IDX00282,1099.0
IDX00283,17.0
IDX00284,27.0
IDX00285,3.0
IDX00286,14.0
IDX00287,25.0
IDX00288,393.0
IDX00289,10.0
IDX00290,52.0
IDX00291,11.0
IDX00292,40.0
IDX00293,34.0
IDX00294,2.0
IDX00295,18.0
IDX00296,32.0
IDX00297,25.0
IDX00298,7.0
IDX00299,863.0
IDX00300,57.0
IDX00301,6.0
IDX00302,8.0
IDX00303,2.0
IDX00304,60.0
IDX00305,37.0
IDX00306,103.0
IDX00307,52.0
IDX00308,44.0
IDX00309,61.0
IDX00310,37.0
IDX00311,2.0
IDX00312,127.0
IDX00313,59.0
IDX00314,224.0
IDX00315,44.0
IDX00316,454.0
IDX00317,207.0
IDX00318,206.0
IDX00319,229.0
IDX00320,335.0
IDX00321,33.0
IDX00322,221.0
IDX00323,204.0
IDX00324,10.0
IDX00325,8.0
IDX00326,27.0
IDX00327,68.0
IDX00328,346.0
IDX00329,203.0
IDX00330,52.0
IDX00331,175.0
IDX00332,314.0
IDX00333,8.0
IDX00334,184.0
IDX00335,59.0
IDX00336,43.0
IDX00337,124.0
IDX00338,164.0
IDX00339,243.0
IDX00340,184.0
IDX00341,193.0
IDX00342,172.0
IDX00343,226.0
IDX00344,120.0
IDX00345,57.0
IDX00346,57.0
IDX00347,30.0
IDX00348,224.0
IDX00349,169.0
IDX00350,400.0
IDX00351,44.0
IDX00352,35.0
IDX00353,178.0
IDX00354,35.0
IDX00355,87.0
IDX00356,180.0
IDX00357,37.0
IDX00358,27.0
IDX00359,37.0
IDX00360,52.0
IDX00361,221.0
IDX00362,225.0
IDX00363,56.0
IDX00364,249.0
IDX00365,164.0
IDX00366,191.0
IDX00367,242.0
IDX00368,153.0
IDX00369,164.0
IDX00370,204.0
IDX00371,143.0
IDX00372,47.0
IDX00373,142.0
IDX00374,335.0
IDX00375,107.0
IDX00376,490.0
IDX00377,143.0
IDX00378,243.0
IDX00379,186.0
IDX00380,203.0
IDX00381,119.0
IDX00382,171.0
IDX00383,171.0
IDX00384,107.0
IDX00385,223.0
IDX00386,17.0
IDX00387,226.0
IDX00388,83.0
IDX00389,44.0
IDX00390,154.0
IDX00391,184.0
IDX00392,204.0
IDX00393,147.0
IDX00394,143.0
IDX00395,37.0
IDX00396,223.0
IDX00397,221.0
IDX00398,44.0
IDX00399,43.0
IDX00400,120.0
IDX00401,345.0
IDX00402,223.0
IDX00403,134.0
IDX00404,44.0
IDX00405,400.0
IDX00406,20.0
IDX00407,58.0
IDX00408,10.0
IDX00409,362.0
IDX00410,128.0
IDX00411,132.0
IDX00412,622.0
IDX00413,216.0
IDX00414,859.0
IDX00415,880.0
IDX00416,276.0
IDX00417,124.0
IDX00418,859.0
IDX00419,22.0
IDX00420,873.0
IDX00421,13.0
IDX00422,557.0
IDX00423,119.0
IDX00424,134.0
IDX00425,287.0
IDX00426,905.0
IDX00427,17.0
IDX00428,886.0
IDX00429,132.0
IDX00430,124.0
IDX00431,40.0
IDX00432,273.0
IDX00433,115.0
IDX00434,3.0
IDX00435,22.0
IDX00436,129.0
IDX00437,124.0
IDX00438,863.0
IDX00439,110.0
IDX00440,168.0
IDX00441,786.0
IDX00442,168.0
IDX00443,383.0
IDX00444,171.0
IDX00445,168.0
IDX00446,759.0
IDX00447,1081.0
IDX00448,1135.0
IDX00449,1099.0
IDX00450,1138.0
IDX00451,138.0
IDX00452,1027.0
IDX00453,927.0
IDX00454,5.0
IDX00455,234.0
IDX00456,72.0
IDX00457,11.0
IDX00458,56.0
IDX00459,119.0
IDX00460,110.0
IDX00461,13.0
IDX00462,692.0
IDX00463,470.0
IDX00464,9.0
IDX00465,1.0
IDX00466,8.0
IDX00467,243.0
IDX00468,189.0
IDX00469,210.0
IDX00470,7.0
IDX00471,256.0
IDX00472,117.0
IDX00473,260.0
IDX00474,22.0
IDX00475,128.0
IDX00476,208.0
IDX00477,95.0
IDX00478,12.0
IDX00479,133.0
IDX00480,109.0
IDX00481,215.0
IDX00482,118.0
IDX00483,216.0
IDX00484,275.0
IDX00485,159.0
IDX00486,212.0
IDX00487,281.0
IDX00488,156.0
IDX00489,55.0
IDX00490,1015.0
IDX00491,129.0
IDX00492,260.0
IDX00493,28.0
IDX00494,218.0
IDX00495,275.0
IDX00496,1060.0
IDX00497,317.0
IDX00498,2.0
IDX00499,7.0
IDX00500,7.0
IDX00501,7.0
IDX00502,134.0
IDX00503,28.0
IDX00504,5.0
IDX00505,15.0
IDX00506,1070.0
IDX00507,1064.0
IDX00508,73.0
IDX00509,1067.0
IDX00510,42.0
IDX00511,26.0
IDX00512,127.0
IDX00513,191.0
IDX00514,25.0
IDX00515,108.0
IDX00516,58.0
IDX00517,42.0
IDX00518,45.0
IDX00519,16.0
IDX00520,124.0
IDX00521,61.0
IDX00522,48.0
IDX00523,55.0
IDX00524,64.0
IDX00525,23.0
IDX00526,37.0
IDX00527,79.0
IDX00528,15.0
IDX00529,18.0
IDX00530,7.0
IDX00531,74.0
IDX00532,77.0
IDX00533,99.0
IDX00534,75.0
IDX00535,15.0
IDX00536,42.0
IDX00537,10.0
IDX00538,92.0
IDX00539,89.0
IDX00540,892.0
IDX00541,134.0
IDX00542,12.0
IDX00543,554.0
IDX00544,68.0
IDX00545,18.0
IDX00546,25.0
IDX00547,185.0
IDX00548,53.0
IDX00549,2.0
IDX00550,732.0
IDX00551,15.0
IDX00552,45.0
IDX00553,5.0
IDX00554,28.0
IDX00555,10.0
IDX00556,52.0
IDX00557,248.0
IDX00558,82.0
IDX00559,2.0
IDX00560,85.0
IDX00561,77.0
IDX00562,37.0
IDX00563,5.0
IDX00564,12.0
IDX00565,36.0
IDX00566,936.0
IDX00567,68.0
IDX00568,361.0
IDX00569,268.0
IDX00570,284.0
IDX00571,62.0
IDX00572,303.0
IDX00573,369.0
IDX00574,174.0
IDX00575,367.0
IDX00576,7.0
IDX00577,122.0
IDX00578,-5.0
IDX00579,2.0
IDX00580,5.0
IDX00581,7.0
IDX00582,2.0
IDX00583,86.0
IDX00584,63.0
IDX00585,931.0
IDX00586,52.0
IDX00587,934.0
IDX00588,941.0
IDX00589,42.0
IDX00590,42.0
IDX00591,928.0
IDX00592,30.0
IDX00593,70.0
IDX00594,35.0
IDX00595,65.0
IDX00596,762.0
IDX00597,38.0
IDX00598,167.0
IDX00599,10.0
IDX00600,32.0
IDX00601,16.0
IDX00602,1004.0
IDX00603,15.0
IDX00604,8.0
IDX00605,-1.0
IDX00606,877.0
IDX00607,2.0
IDX00608,1.0
IDX00609,22.0
IDX00610,15.0
IDX00611,977.0
IDX00612,983.0
IDX00613,939.0
IDX00614,945.0
IDX00615,988.0
IDX00616,144.0
IDX00617,22.0
IDX00618,20.0
IDX00619,260.0
IDX00620,812.0
IDX00621,436.0
IDX00622,812.0
IDX00623,1050.0
IDX00624,436.0
IDX00625,10.0
IDX00626,138.0
IDX00627,131.0
IDX00628,7.0
IDX00629,609.0
IDX00630,704.0
IDX00631,2.0
IDX00632,10.0
IDX00633,64.0
IDX00634,7.0
IDX00635,43.0
IDX00636,31.0
IDX00637,8.0
IDX00638,330.0
IDX00639,28.0
IDX00640,13.0
IDX00641,12.0
IDX00642,2.0
IDX00643,59.0
IDX00644,314.0
IDX00645,17.0
IDX00646,707.0
IDX00647,180.0
IDX00648,47.0
IDX00649,946.0
IDX00650,10.0
IDX00651,366.0
IDX00652,47.0
IDX00653,307.0
IDX00654,102.0
IDX00655,3.0
IDX00656,47.0
IDX00657,13.0
IDX00658,12.0
IDX00659,261.0
IDX00660,32.0
IDX00661,8.0
IDX00662,15.0
IDX00663,3.0
IDX00664,699.0
IDX00665,747.0
IDX00666,30.0
IDX00667,3.0
IDX00668,5.0
IDX00669,8.0
IDX00670,27.0
IDX00671,17.0
IDX00672,102.0
IDX00673,3.0
IDX00674,139.0
IDX00675,140.0
IDX00676,708.0
IDX00677,710.0
IDX00678,914.0
IDX00679,139.0
IDX00680,8.0
IDX00681,3.0
IDX00682,12.0
IDX00683,242.0
IDX00684,875.0
IDX00685,640.0
IDX00686,52.0
IDX00687,149.0
IDX00688,110.0
IDX00689,38.0
IDX00690,16.0
IDX00691,38.0
IDX00692,926.0
IDX00693,11.0
IDX00694,195.0
IDX00695,12.0
IDX00696,283.0
IDX00697,293.0
IDX00698,126.0
IDX00699,174.0
IDX00700,173.0
IDX00701,290.0
IDX00702,157.0
IDX00703,23.0
IDX00704,42.0
IDX00705,196.0
IDX00706,960.0
IDX00707,959.0
IDX00708,665.0
IDX00709,633.0
IDX00710,703.0
IDX00711,906.0
IDX00712,957.0
IDX00713,526.0
IDX00714,649.0
IDX00715,632.0
IDX00716,931.0
IDX00717,514.0
IDX00718,848.0
IDX00719,1074.0
IDX00720,955.0
IDX00721,959.0
IDX00722,932.0
IDX00723,1013.0
IDX00724,637.0
IDX00725,785.0
IDX00726,379.0
IDX00727,788.0
IDX00728,958.0
IDX00729,959.0
IDX00730,43.0
IDX00731,143.0
IDX00732,957.0
IDX00733,167.0
IDX00734,16.0
IDX00735,4.0
IDX00736,405.0
IDX00737,90.0
IDX00738,229.0
IDX00739,931.0
IDX00740,11.0
IDX00741,22.0
IDX00742,4.0
IDX00743,237.0
IDX00744,225.0
IDX00745,219.0
IDX00746,487.0
IDX00747,912.0
IDX00748,62.0
IDX00749,875.0
IDX00750,47.0
IDX00751,374.0
IDX00752,121.0
IDX00753,7.0
IDX00754,146.0
IDX00755,300.0
IDX00756,57.0
IDX00757,114.0
IDX00758,94.0
IDX00759,5.0
IDX00760,2.0
IDX00761,2.0
IDX00762,124.0
IDX00763,234.0
IDX00764,273.0
IDX00765,953.0
IDX00766,996.0
IDX00767,955.0
IDX00768,330.0
IDX00769,322.0
IDX00770,994.0
IDX00771,995.0
IDX00772,994.0
IDX00773,999.0
IDX00774,502.0
IDX00775,513.0
IDX00776,958.0
IDX00777,932.0
IDX00778,952.0
IDX00779,378.0
IDX00780,1003.0
IDX00781,846.0
IDX00782,28.0
IDX00783,15.0
IDX00784,20.0
IDX00785,7.0
IDX00786,8.0
IDX00787,79.0
IDX00788,376.0
IDX00789,314.0
IDX00790,12.0
IDX00791,28.0
IDX00792,41.0
IDX00793,120.0
IDX00794,52.0
IDX00795,50.0
IDX00796,26.0
IDX00797,5.0
IDX00798,260.0
IDX00799,104.0
IDX00800,39.0
IDX00801,30.0
IDX00802,124.0
IDX00803,138.0
IDX00804,17.0
IDX00805,79.0
IDX00806,181.0
IDX00807,374.0
IDX00808,10.0
IDX00809,13.0
IDX00810,16.0
IDX00811,135.0
IDX00812,889.0
IDX00813,724.0
IDX00814,366.0
IDX00815,217.0
IDX00816,468.0
IDX00817,219.0
IDX00818,196.0
IDX00819,10.0
IDX00820,2.0
IDX00821,10.0
IDX00822,56.0
IDX00823,37.0
IDX00824,38.0
IDX00825,15.0
IDX00826,265.0
IDX00827,7.0
IDX00828,10.0
IDX00829,44.0
IDX00830,41.0
IDX00831,143.0
IDX00832,3.0
IDX00833,3.0
IDX00834,143.0
IDX00835,43.0
IDX00836,3.0
IDX00837,10.0
IDX00838,946.0
IDX00839,10.0
IDX00840,17.0
IDX00841,22.0
IDX00842,2.0
IDX00843,103.0
IDX00844,8.0
IDX00845,3.0
IDX00846,3.0
IDX00847,2.0
IDX00848,15.0
IDX00849,68.0
IDX00850,53.0
IDX00851,7.0
IDX00852,140.0
IDX00853,15.0
IDX00854,100.0
IDX00855,263.0
IDX00856,506.0
IDX00857,44.0
IDX00858,15.0
IDX00859,10.0
IDX00860,16.0
IDX00861,28.0
IDX00862,18.0
IDX00863,25.0
IDX00864,97.0
IDX00865,503.0
IDX00866,924.0
IDX00867,346.0
IDX00868,504.0
IDX00869,954.0
IDX00870,118.0
IDX00871,2.0
IDX00872,846.0
IDX00873,7.0
IDX00874,103.0
IDX00875,46.0
IDX00876,662.0
IDX00877,22.0
IDX00878,925.0
IDX00879,921.0
IDX00880,959.0
IDX00881,968.0
IDX00882,965.0
IDX00883,241.0
IDX00884,27.0
IDX00885,407.0
IDX00886,556.0
IDX00887,662.0
IDX00888,473.0
IDX00889,26.0
IDX00890,3.0
IDX00891,23.0
IDX00892,2.0
IDX00893,35.0
IDX00894,52.0
IDX00895,30.0
IDX00896,44.0
IDX00897,20.0
IDX00898,16.0
IDX00899,56.0
IDX00900,85.0
IDX00901,38.0
IDX00902,47.0
IDX00903,40.0
IDX00904,17.0
IDX00905,82.0
IDX00906,2.0
IDX00907,41.0
IDX00908,17.0
IDX00909,46.0
IDX00910,17.0
IDX00911,20.0
IDX00912,10.0
IDX00913,3.0
IDX00914,34.0
IDX00915,47.0
IDX00916,12.0
IDX00917,37.0
IDX00918,13.0
IDX00919,15.0
IDX00920,14.0
IDX00921,12.0
IDX00922,2.0
IDX00923,37.0
IDX00924,34.0
IDX00925,957.0
IDX00926,952.0
IDX00927,953.0
IDX00928,957.0
IDX00929,939.0
IDX00930,403.0
IDX00931,957.0
IDX00932,953.0
IDX00933,142.0
IDX00934,978.0
IDX00935,380.0
IDX00936,167.0
IDX00937,161.0
IDX00938,96.0
IDX00939,157.0
IDX00940,94.0
IDX00941,225.0
IDX00942,260.0
IDX00943,151.0
IDX00944,238.0
IDX00945,260.0
IDX00946,44.0
IDX00947,242.0
IDX00948,90.0
IDX00949,102.0
IDX00950,3.0
IDX00951,30.0
IDX00952,31.0
IDX00953,945.0
IDX00954,32.0
IDX00955,30.0
IDX00956,937.0
IDX00957,42.0
IDX00958,7.0
IDX00959,53.0
IDX00960,45.0
IDX00961,7.0
IDX00962,12.0
IDX00963,82.0
IDX00964,17.0
IDX00965,159.0
IDX00966,224.0
IDX00967,32.0
IDX00968,47.0
IDX00969,20.0
IDX00970,13.0
IDX00971,264.0
IDX00972,22.0
IDX00973,91.0
IDX00974,42.0
IDX00975,42.0
IDX00976,30.0
IDX00977,120.0
IDX00978,128.0
IDX00979,30.0
IDX00980,3.0
IDX00981,93.0
IDX00982,213.0
IDX00983,166.0
IDX00984,209.0
IDX00985,45.0
IDX00986,38.0
IDX00987,30.0
IDX00988,364.0
IDX00989,193.0
IDX00990,10.0
IDX00991,100.0
IDX00992,51.0
IDX00993,213.0
IDX00994,20.0
IDX00995,32.0
IDX00996,32.0
IDX00997,35.0
IDX00998,20.0
IDX00999,35.0
IDX01000,312.0
IDX01001,31.0
IDX01002,960.0
IDX01003,255.0
IDX01004,262.0
IDX01005,11.0
IDX01006,452.0
IDX01007,598.0
IDX01008,709.0
IDX01009,58.0
IDX01010,52.0
IDX01011,253.0
IDX01012,64.0
IDX01013,392.0
IDX01014,136.0
IDX01015,263.0
IDX01016,262.0
IDX01017,158.0
IDX01018,32.0
IDX01019,148.0
IDX01020,366.0
IDX01021,262.0
IDX01022,17.0
IDX01023,16.0
IDX01024,79.0
IDX01025,19.0
IDX01026,351.0
IDX01027,17.0
IDX01028,17.0
IDX01029,119.0
IDX01030,22.0
IDX01031,945.0
IDX01032,103.0
IDX01033,3.0
IDX01034,2.0
IDX01035,44.0
IDX01036,25.0
IDX01037,10.0
IDX01038,12.0
IDX01039,7.0
IDX01040,7.0
IDX01041,2.0
IDX01042,42.0
IDX01043,2.0
IDX01044,30.0
IDX01045,2.0
IDX01046,204.0
IDX01047,120.0
IDX01048,26.0
IDX01049,105.0
IDX01050,56.0
IDX01051,130.0
IDX01052,932.0
IDX01053,18.0
IDX01054,183.0
IDX01055,5.0
IDX01056,943.0
IDX01057,128.0
IDX01058,266.0
IDX01059,30.0
IDX01060,959.0
IDX01061,141.0
IDX01062,124.0
IDX01063,232.0
IDX01064,121.0
IDX01065,49.0
IDX01066,2.0
IDX01067,2.0
IDX01068,41.0
IDX01069,2.0
IDX01070,7.0
IDX01071,2.0
IDX01072,2.0
IDX01073,2.0
IDX01074,5.0
IDX01075,991.0
IDX01076,202.0
IDX01077,920.0
IDX01078,320.0
IDX01079,106.0
IDX01080,385.0
IDX01081,5.0
IDX01082,23.0
IDX01083,22.0
IDX01084,2.0
IDX01085,25.0
IDX01086,2.0
IDX01087,2.0
IDX01088,104.0
IDX01089,2.0
IDX01090,98.0
IDX01091,2.0
IDX01092,363.0
IDX01093,952.0
IDX01094,3.0
IDX01095,173.0
IDX01096,270.0
IDX01097,1026.0
IDX01098,968.0
IDX01099,345.0
IDX01100,1025.0
IDX01101,959.0
IDX01102,1028.0
IDX01103,1022.0
IDX01104,1022.0
IDX01105,962.0
IDX01106,969.0
IDX01107,10.0
IDX01108,252.0
IDX01109,194.0
IDX01110,178.0
IDX01111,446.0
IDX01112,126.0
IDX01113,127.0
IDX01114,446.0
IDX01115,254.0
IDX01116,131.0
IDX01117,304.0
IDX01118,192.0
IDX01119,125.0
IDX01120,42.0
IDX01121,210.0
IDX01122,163.0
IDX01123,13.0
IDX01124,15.0
IDX01125,15.0
IDX01126,16.0
IDX01127,17.0
IDX01128,5.0
IDX01129,305.0
IDX01130,122.0
IDX01131,15.0
IDX01132,22.0
IDX01133,13.0
IDX01134,37.0
IDX01135,30.0
IDX01136,112.0
IDX01137,10.0
IDX01138,24.0
IDX01139,7.0
IDX01140,23.0
IDX01141,306.0
IDX01142,13.0
IDX01143,115.0
IDX01144,23.0
IDX01145,37.0
IDX01146,42.0
IDX01147,185.0
IDX01148,42.0
IDX01149,42.0
IDX01150,41.0
IDX01151,95.0
IDX01152,111.0
IDX01153,2.0
IDX01154,142.0
IDX01155,25.0
IDX01156,27.0
IDX01157,10.0
IDX01158,22.0
IDX01159,160.0
IDX01160,171.0
IDX01161,130.0
IDX01162,234.0
IDX01163,58.0
IDX01164,144.0
IDX01165,8.0
IDX01166,30.0
IDX01167,8.0
IDX01168,62.0
IDX01169,41.0
IDX01170,31.0
IDX01171,8.0
IDX01172,32.0
IDX01173,41.0
IDX01174,27.0
IDX01175,57.0
IDX01176,2.0
IDX01177,987.0
IDX01178,117.0
IDX01179,112.0
IDX01180,155.0
IDX01181,156.0
IDX01182,963.0
IDX01183,157.0
IDX01184,35.0
IDX01185,53.0
IDX01186,768.0
IDX01187,946.0
IDX01188,954.0
IDX01189,950.0
IDX01190,155.0
IDX01191,946.0
IDX01192,764.0
IDX01193,180.0
IDX01194,290.0
IDX01195,956.0
IDX01196,910.0
IDX01197,163.0
IDX01198,886.0
IDX01199,163.0
IDX01200,296.0
IDX01201,22.0
IDX01202,2.0
IDX01203,1.0
IDX01204,1.0
IDX01205,7.0
IDX01206,189.0
IDX01207,194.0
IDX01208,158.0
IDX01209,214.0
IDX01210,114.0
IDX01211,17.0
IDX01212,2.0
IDX01213,5.0
IDX01214,30.0
IDX01215,10.0
IDX01216,180.0
IDX01217,275.0
IDX01218,112.0
IDX01219,202.0
IDX01220,133.0
IDX01221,5.0
IDX01222,286.0
IDX01223,124.0
IDX01224,246.0
IDX01225,251.0
IDX01226,42.0
IDX01227,10.0
IDX01228,20.0
IDX01229,10.0
IDX01230,22.0
IDX01231,17.0
IDX01232,42.0
IDX01233,41.0
IDX01234,47.0
IDX01235,128.0
IDX01236,194.0
IDX01237,164.0
IDX01238,47.0
IDX01239,163.0
IDX01240,35.0
IDX01241,140.0
IDX01242,23.0
IDX01243,20.0
IDX01244,49.0
IDX01245,115.0
IDX01246,119.0
IDX01247,92.0
IDX01248,265.0
IDX01249,254.0
IDX01250,42.0
IDX01251,251.0
IDX01252,43.0
IDX01253,276.0
IDX01254,20.0
IDX01255,120.0
IDX01256,299.0
IDX01257,328.0
IDX01258,32.0
IDX01259,5.0
IDX01260,22.0
IDX01261,127.0
IDX01262,241.0
IDX01263,86.0
IDX01264,124.0
IDX01265,77.0
IDX01266,5.0
IDX01267,119.0
IDX01268,57.0
IDX01269,37.0
IDX01270,121.0
IDX01271,8.0
IDX01272,8.0
IDX01273,37.0
IDX01274,121.0
IDX01275,128.0
IDX01276,38.0
IDX01277,37.0
IDX01278,118.0
IDX01279,23.0
IDX01280,5.0
IDX01281,20.0
IDX01282,5.0
IDX01283,86.0
IDX01284,121.0
IDX01285,119.0
IDX01286,112.0
IDX01287,25.0
IDX01288,121.0
IDX01289,123.0
IDX01290,92.0
IDX01291,112.0
IDX01292,92.0
IDX01293,58.0
IDX01294,94.0
IDX01295,121.0
IDX01296,129.0
IDX01297,121.0
IDX01298,63.0
IDX01299,123.0
IDX01300,20.0
IDX01301,86.0
IDX01302,341.0
IDX01303,23.0
IDX01304,952.0
IDX01305,901.0
IDX01306,953.0
IDX01307,947.0
IDX01308,949.0
IDX01309,944.0
IDX01310,908.0
IDX01311,27.0
IDX01312,416.0
IDX01313,128.0
IDX01314,162.0
IDX01315,129.0
IDX01316,35.0
IDX01317,35.0
IDX01318,61.0
IDX01319,28.0
IDX01320,618.0
IDX01321,42.0
IDX01322,25.0
IDX01323,12.0
IDX01324,33.0
IDX01325,28.0
IDX01326,33.0
IDX01327,13.0
IDX01328,33.0
IDX01329,12.0
IDX01330,752.0
IDX01331,178.0
IDX01332,194.0
IDX01333,119.0
IDX01334,168.0
IDX01335,10.0
IDX01336,193.0
IDX01337,10.0
IDX01338,194.0
IDX01339,26.0
IDX01340,128.0
IDX01341,124.0
IDX01342,20.0
IDX01343,876.0
IDX01344,13.0
IDX01345,665.0
IDX01346,4.0
IDX01347,131.0
IDX01348,246.0
IDX01349,238.0
IDX01350,321.0
IDX01351,26.0
IDX01352,139.0
IDX01353,632.0
IDX01354,132.0
IDX01355,5.0
IDX01356,112.0
IDX01357,631.0
IDX01358,15.0
IDX01359,948.0
IDX01360,14.0
IDX01361,7.0
IDX01362,878.0
IDX01363,10.0
IDX01364,5.0
IDX01365,13.0
IDX01366,799.0
IDX01367,103.0
IDX01368,1.0
IDX01369,2.0
IDX01370,1.0
IDX01371,56.0
IDX01372,919.0
IDX01373,170.0
IDX01374,943.0
IDX01375,405.0
IDX01376,634.0
IDX01377,467.0
IDX01378,361.0
IDX01379,361.0
IDX01380,400.0
IDX01381,379.0
IDX01382,380.0
IDX01383,359.0
IDX01384,111.0
IDX01385,7.0
IDX01386,110.0
IDX01387,345.0
IDX01388,932.0
IDX01389,964.0
IDX01390,30.0
IDX01391,2.0
IDX01392,2.0
