submit_id,hold_d
IDX00190,42.0
IDX00191,12.0
IDX00192,15.0
IDX00193,28.0
IDX00194,25.0
IDX00195,52.0
IDX00196,30.0
IDX00197,102.0
IDX00198,357.0
IDX00199,1127.0
IDX00200,100.0
IDX00201,130.0
IDX00202,13.0
IDX00203,17.0
IDX00204,60.0
IDX00205,140.0
IDX00206,167.0
IDX00207,142.0
IDX00208,1117.0
IDX00209,100.0
IDX00210,77.0
IDX00211,142.0
IDX00212,192.0
IDX00213,52.0
IDX00214,67.0
IDX00215,132.0
IDX00216,125.0
IDX00217,92.0
IDX00218,140.0
IDX00219,98.0
IDX00220,8.0
IDX00221,992.0
IDX00222,93.0
IDX00223,2.0
IDX00224,32.0
IDX00225,60.0
IDX00226,5.0
IDX00227,5.0
IDX00228,1011.0
IDX00229,179.0
IDX00230,395.0
IDX00231,47.0
IDX00232,1101.0
IDX00233,296.0
IDX00234,95.0
IDX00235,133.0
IDX00236,700.0
IDX00237,35.0
IDX00238,148.0
IDX00239,133.0
IDX00240,125.0
IDX00241,708.0
IDX00242,753.0
IDX00243,241.0
IDX00244,98.0
IDX00245,209.0
IDX00246,103.0
IDX00247,166.0
IDX00248,95.0
IDX00249,75.0
IDX00250,60.0
IDX00251,204.0
IDX00252,60.0
IDX00253,32.0
IDX00254,12.0
IDX00255,5.0
IDX00256,151.0
IDX00257,20.0
IDX00258,15.0
IDX00259,1096.0
IDX00260,654.0
IDX00261,241.0
IDX00262,10.0
IDX00263,1120.0
IDX00264,204.0
IDX00265,13.0
IDX00266,1118.0
IDX00267,92.0
IDX00268,20.0
IDX00269,117.0
IDX00270,128.0
IDX00271,1104.0
IDX00272,1121.0
IDX00273,1117.0
IDX00274,1115.0
IDX00275,1106.0
IDX00276,1117.0
IDX00277,1119.0
IDX00278,941.0
IDX00279,1107.0
IDX00280,1119.0
IDX00281,1122.0
IDX00282,1115.0
IDX00283,17.0
IDX00284,27.0
IDX00285,3.0
IDX00286,15.0
IDX00287,25.0
IDX00288,391.0
IDX00289,10.0
IDX00290,52.0
IDX00291,12.0
IDX00292,40.0
IDX00293,33.0
IDX00294,2.0
IDX00295,18.0
IDX00296,32.0
IDX00297,25.0
IDX00298,7.0
IDX00299,942.0
IDX00300,57.0
IDX00301,7.0
IDX00302,8.0
IDX00303,2.0
IDX00304,61.0
IDX00305,37.0
IDX00306,108.0
IDX00307,52.0
IDX00308,45.0
IDX00309,61.0
IDX00310,37.0
IDX00311,2.0
IDX00312,125.0
IDX00313,60.0
IDX00314,224.0
IDX00315,45.0
IDX00316,455.0
IDX00317,210.0
IDX00318,210.0
IDX00319,227.0
IDX00320,340.0
IDX00321,33.0
IDX00322,221.0
IDX00323,206.0
IDX00324,10.0
IDX00325,8.0
IDX00326,27.0
IDX00327,69.0
IDX00328,349.0
IDX00329,206.0
IDX00330,52.0
IDX00331,173.0
IDX00332,313.0
IDX00333,8.0
IDX00334,183.0
IDX00335,60.0
IDX00336,43.0
IDX00337,122.0
IDX00338,163.0
IDX00339,242.0
IDX00340,183.0
IDX00341,192.0
IDX00342,170.0
IDX00343,227.0
IDX00344,120.0
IDX00345,57.0
IDX00346,58.0
IDX00347,30.0
IDX00348,224.0
IDX00349,167.0
IDX00350,395.0
IDX00351,45.0
IDX00352,35.0
IDX00353,177.0
IDX00354,35.0
IDX00355,87.0
IDX00356,180.0
IDX00357,37.0
IDX00358,27.0
IDX00359,37.0
IDX00360,53.0
IDX00361,222.0
IDX00362,224.0
IDX00363,57.0
IDX00364,252.0
IDX00365,163.0
IDX00366,190.0
IDX00367,242.0
IDX00368,153.0
IDX00369,163.0
IDX00370,206.0
IDX00371,142.0
IDX00372,48.0
IDX00373,142.0
IDX00374,340.0
IDX00375,108.0
IDX00376,478.0
IDX00377,142.0
IDX00378,242.0
IDX00379,185.0
IDX00380,207.0
IDX00381,118.0
IDX00382,170.0
IDX00383,170.0
IDX00384,108.0
IDX00385,224.0
IDX00386,17.0
IDX00387,227.0
IDX00388,83.0
IDX00389,45.0
IDX00390,153.0
IDX00391,183.0
IDX00392,206.0
IDX00393,145.0
IDX00394,142.0
IDX00395,37.0
IDX00396,224.0
IDX00397,221.0
IDX00398,45.0
IDX00399,43.0
IDX00400,120.0
IDX00401,345.0
IDX00402,224.0
IDX00403,132.0
IDX00404,45.0
IDX00405,397.0
IDX00406,20.0
IDX00407,58.0
IDX00408,10.0
IDX00409,360.0
IDX00410,128.0
IDX00411,130.0
IDX00412,643.0
IDX00413,212.0
IDX00414,940.0
IDX00415,1114.0
IDX00416,271.0
IDX00417,122.0
IDX00418,938.0
IDX00419,22.0
IDX00420,1101.0
IDX00421,13.0
IDX00422,564.0
IDX00423,118.0
IDX00424,132.0
IDX00425,283.0
IDX00426,1101.0
IDX00427,17.0
IDX00428,1115.0
IDX00429,130.0
IDX00430,123.0
IDX00431,40.0
IDX00432,268.0
IDX00433,115.0
IDX00434,3.0
IDX00435,22.0
IDX00436,128.0
IDX00437,123.0
IDX00438,1100.0
IDX00439,113.0
IDX00440,165.0
IDX00441,795.0
IDX00442,167.0
IDX00443,379.0
IDX00444,170.0
IDX00445,167.0
IDX00446,797.0
IDX00447,1129.0
IDX00448,1151.0
IDX00449,1131.0
IDX00450,1147.0
IDX00451,136.0
IDX00452,1129.0
IDX00453,1024.0
IDX00454,7.0
IDX00455,231.0
IDX00456,73.0
IDX00457,12.0
IDX00458,58.0
IDX00459,118.0
IDX00460,111.0
IDX00461,13.0
IDX00462,744.0
IDX00463,479.0
IDX00464,10.0
IDX00465,2.0
IDX00466,8.0
IDX00467,241.0
IDX00468,187.0
IDX00469,212.0
IDX00470,7.0
IDX00471,255.0
IDX00472,118.0
IDX00473,257.0
IDX00474,22.0
IDX00475,127.0
IDX00476,207.0
IDX00477,95.0
IDX00478,13.0
IDX00479,133.0
IDX00480,110.0
IDX00481,214.0
IDX00482,117.0
IDX00483,215.0
IDX00484,274.0
IDX00485,158.0
IDX00486,211.0
IDX00487,283.0
IDX00488,155.0
IDX00489,55.0
IDX00490,1117.0
IDX00491,128.0
IDX00492,257.0
IDX00493,28.0
IDX00494,217.0
IDX00495,273.0
IDX00496,1131.0
IDX00497,317.0
IDX00498,2.0
IDX00499,7.0
IDX00500,7.0
IDX00501,7.0
IDX00502,133.0
IDX00503,28.0
IDX00504,5.0
IDX00505,15.0
IDX00506,1127.0
IDX00507,1125.0
IDX00508,75.0
IDX00509,1129.0
IDX00510,42.0
IDX00511,27.0
IDX00512,128.0
IDX00513,190.0
IDX00514,25.0
IDX00515,108.0
IDX00516,60.0
IDX00517,43.0
IDX00518,45.0
IDX00519,17.0
IDX00520,123.0
IDX00521,62.0
IDX00522,48.0
IDX00523,57.0
IDX00524,64.0
IDX00525,23.0
IDX00526,37.0
IDX00527,80.0
IDX00528,15.0
IDX00529,18.0
IDX00530,7.0
IDX00531,75.0
IDX00532,76.0
IDX00533,100.0
IDX00534,76.0
IDX00535,15.0
IDX00536,42.0
IDX00537,10.0
IDX00538,93.0
IDX00539,90.0
IDX00540,1119.0
IDX00541,133.0
IDX00542,12.0
IDX00543,541.0
IDX00544,68.0
IDX00545,18.0
IDX00546,25.0
IDX00547,188.0
IDX00548,55.0
IDX00549,2.0
IDX00550,751.0
IDX00551,15.0
IDX00552,45.0
IDX00553,5.0
IDX00554,28.0
IDX00555,10.0
IDX00556,52.0
IDX00557,246.0
IDX00558,82.0
IDX00559,2.0
IDX00560,88.0
IDX00561,77.0
IDX00562,37.0
IDX00563,5.0
IDX00564,12.0
IDX00565,37.0
IDX00566,1114.0
IDX00567,69.0
IDX00568,363.0
IDX00569,265.0
IDX00570,286.0
IDX00571,62.0
IDX00572,297.0
IDX00573,363.0
IDX00574,173.0
IDX00575,364.0
IDX00576,7.0
IDX00577,122.0
IDX00578,2.0
IDX00579,2.0
IDX00580,5.0
IDX00581,7.0
IDX00582,2.0
IDX00583,88.0
IDX00584,63.0
IDX00585,1122.0
IDX00586,53.0
IDX00587,1123.0
IDX00588,1119.0
IDX00589,42.0
IDX00590,42.0
IDX00591,1080.0
IDX00592,30.0
IDX00593,72.0
IDX00594,35.0
IDX00595,65.0
IDX00596,765.0
IDX00597,38.0
IDX00598,167.0
IDX00599,10.0
IDX00600,32.0
IDX00601,17.0
IDX00602,1114.0
IDX00603,15.0
IDX00604,8.0
IDX00605,2.0
IDX00606,1110.0
IDX00607,2.0
IDX00608,2.0
IDX00609,22.0
IDX00610,15.0
IDX00611,1113.0
IDX00612,1113.0
IDX00613,1116.0
IDX00614,1113.0
IDX00615,1113.0
IDX00616,143.0
IDX00617,22.0
IDX00618,20.0
IDX00619,259.0
IDX00620,862.0
IDX00621,444.0
IDX00622,861.0
IDX00623,1119.0
IDX00624,444.0
IDX00625,10.0
IDX00626,137.0
IDX00627,130.0
IDX00628,7.0
IDX00629,612.0
IDX00630,701.0
IDX00631,2.0
IDX00632,10.0
IDX00633,64.0
IDX00634,7.0
IDX00635,43.0
IDX00636,32.0
IDX00637,8.0
IDX00638,338.0
IDX00639,28.0
IDX00640,13.0
IDX00641,12.0
IDX00642,2.0
IDX00643,59.0
IDX00644,312.0
IDX00645,18.0
IDX00646,703.0
IDX00647,180.0
IDX00648,48.0
IDX00649,1124.0
IDX00650,10.0
IDX00651,362.0
IDX00652,48.0
IDX00653,305.0
IDX00654,102.0
IDX00655,3.0
IDX00656,47.0
IDX00657,13.0
IDX00658,12.0
IDX00659,260.0
IDX00660,33.0
IDX00661,8.0
IDX00662,15.0
IDX00663,3.0
IDX00664,710.0
IDX00665,763.0
IDX00666,30.0
IDX00667,3.0
IDX00668,5.0
IDX00669,8.0
IDX00670,28.0
IDX00671,17.0
IDX00672,103.0
IDX00673,3.0
IDX00674,138.0
IDX00675,140.0
IDX00676,712.0
IDX00677,713.0
IDX00678,1114.0
IDX00679,140.0
IDX00680,8.0
IDX00681,3.0
IDX00682,12.0
IDX00683,244.0
IDX00684,1103.0
IDX00685,636.0
IDX00686,52.0
IDX00687,150.0
IDX00688,112.0
IDX00689,38.0
IDX00690,17.0
IDX00691,38.0
IDX00692,1126.0
IDX00693,12.0
IDX00694,214.0
IDX00695,12.0
IDX00696,293.0
IDX00697,293.0
IDX00698,126.0
IDX00699,174.0
IDX00700,177.0
IDX00701,293.0
IDX00702,161.0
IDX00703,22.0
IDX00704,42.0
IDX00705,199.0
IDX00706,1117.0
IDX00707,1118.0
IDX00708,673.0
IDX00709,630.0
IDX00710,719.0
IDX00711,938.0
IDX00712,1117.0
IDX00713,525.0
IDX00714,663.0
IDX00715,629.0
IDX00716,1010.0
IDX00717,517.0
IDX00718,927.0
IDX00719,1115.0
IDX00720,1100.0
IDX00721,1118.0
IDX00722,940.0
IDX00723,1115.0
IDX00724,630.0
IDX00725,785.0
IDX00726,385.0
IDX00727,785.0
IDX00728,1117.0
IDX00729,1103.0
IDX00730,43.0
IDX00731,143.0
IDX00732,1102.0
IDX00733,167.0
IDX00734,17.0
IDX00735,5.0
IDX00736,409.0
IDX00737,90.0
IDX00738,237.0
IDX00739,950.0
IDX00740,12.0
IDX00741,23.0
IDX00742,5.0
IDX00743,237.0
IDX00744,224.0
IDX00745,224.0
IDX00746,487.0
IDX00747,1115.0
IDX00748,63.0
IDX00749,1096.0
IDX00750,46.0
IDX00751,376.0
IDX00752,124.0
IDX00753,7.0
IDX00754,146.0
IDX00755,300.0
IDX00756,57.0
IDX00757,115.0
IDX00758,92.0
IDX00759,5.0
IDX00760,2.0
IDX00761,2.0
IDX00762,122.0
IDX00763,236.0
IDX00764,273.0
IDX00765,1106.0
IDX00766,1118.0
IDX00767,1110.0
IDX00768,331.0
IDX00769,323.0
IDX00770,1118.0
IDX00771,1118.0
IDX00772,1118.0
IDX00773,1118.0
IDX00774,507.0
IDX00775,505.0
IDX00776,1111.0
IDX00777,1119.0
IDX00778,1118.0
IDX00779,377.0
IDX00780,1119.0
IDX00781,859.0
IDX00782,28.0
IDX00783,15.0
IDX00784,20.0
IDX00785,7.0
IDX00786,8.0
IDX00787,80.0
IDX00788,371.0
IDX00789,317.0
IDX00790,13.0
IDX00791,28.0
IDX00792,42.0
IDX00793,120.0
IDX00794,53.0
IDX00795,50.0
IDX00796,27.0
IDX00797,5.0
IDX00798,260.0
IDX00799,105.0
IDX00800,40.0
IDX00801,30.0
IDX00802,122.0
IDX00803,138.0
IDX00804,17.0
IDX00805,79.0
IDX00806,180.0
IDX00807,377.0
IDX00808,10.0
IDX00809,13.0
IDX00810,17.0
IDX00811,135.0
IDX00812,1033.0
IDX00813,748.0
IDX00814,374.0
IDX00815,211.0
IDX00816,474.0
IDX00817,209.0
IDX00818,188.0
IDX00819,10.0
IDX00820,2.0
IDX00821,10.0
IDX00822,56.0
IDX00823,37.0
IDX00824,38.0
IDX00825,15.0
IDX00826,265.0
IDX00827,7.0
IDX00828,10.0
IDX00829,45.0
IDX00830,42.0
IDX00831,142.0
IDX00832,3.0
IDX00833,3.0
IDX00834,147.0
IDX00835,43.0
IDX00836,3.0
IDX00837,10.0
IDX00838,1014.0
IDX00839,10.0
IDX00840,17.0
IDX00841,22.0
IDX00842,2.0
IDX00843,103.0
IDX00844,8.0
IDX00845,3.0
IDX00846,3.0
IDX00847,2.0
IDX00848,15.0
IDX00849,68.0
IDX00850,52.0
IDX00851,7.0
IDX00852,138.0
IDX00853,15.0
IDX00854,100.0
IDX00855,280.0
IDX00856,510.0
IDX00857,45.0
IDX00858,15.0
IDX00859,10.0
IDX00860,17.0
IDX00861,28.0
IDX00862,18.0
IDX00863,25.0
IDX00864,99.0
IDX00865,494.0
IDX00866,1089.0
IDX00867,350.0
IDX00868,497.0
IDX00869,1125.0
IDX00870,112.0
IDX00871,2.0
IDX00872,864.0
IDX00873,7.0
IDX00874,103.0
IDX00875,47.0
IDX00876,659.0
IDX00877,22.0
IDX00878,1119.0
IDX00879,1119.0
IDX00880,1125.0
IDX00881,1128.0
IDX00882,1128.0
IDX00883,241.0
IDX00884,28.0
IDX00885,413.0
IDX00886,552.0
IDX00887,664.0
IDX00888,480.0
IDX00889,27.0
IDX00890,3.0
IDX00891,23.0
IDX00892,2.0
IDX00893,35.0
IDX00894,53.0
IDX00895,30.0
IDX00896,45.0
IDX00897,20.0
IDX00898,17.0
IDX00899,57.0
IDX00900,85.0
IDX00901,38.0
IDX00902,48.0
IDX00903,40.0
IDX00904,17.0
IDX00905,82.0
IDX00906,2.0
IDX00907,42.0
IDX00908,16.0
IDX00909,49.0
IDX00910,16.0
IDX00911,20.0
IDX00912,10.0
IDX00913,3.0
IDX00914,33.0
IDX00915,46.0
IDX00916,11.0
IDX00917,37.0
IDX00918,13.0
IDX00919,15.0
IDX00920,15.0
IDX00921,12.0
IDX00922,2.0
IDX00923,37.0
IDX00924,33.0
IDX00925,1113.0
IDX00926,1114.0
IDX00927,1115.0
IDX00928,1114.0
IDX00929,1114.0
IDX00930,403.0
IDX00931,1114.0
IDX00932,1114.0
IDX00933,140.0
IDX00934,1120.0
IDX00935,378.0
IDX00936,165.0
IDX00937,160.0
IDX00938,95.0
IDX00939,155.0
IDX00940,92.0
IDX00941,208.0
IDX00942,247.0
IDX00943,147.0
IDX00944,222.0
IDX00945,247.0
IDX00946,48.0
IDX00947,224.0
IDX00948,90.0
IDX00949,103.0
IDX00950,3.0
IDX00951,30.0
IDX00952,32.0
IDX00953,1100.0
IDX00954,32.0
IDX00955,32.0
IDX00956,1070.0
IDX00957,43.0
IDX00958,7.0
IDX00959,54.0
IDX00960,43.0
IDX00961,7.0
IDX00962,12.0
IDX00963,83.0
IDX00964,17.0
IDX00965,159.0
IDX00966,225.0
IDX00967,32.0
IDX00968,47.0
IDX00969,20.0
IDX00970,13.0
IDX00971,264.0
IDX00972,22.0
IDX00973,90.0
IDX00974,42.0
IDX00975,42.0
IDX00976,30.0
IDX00977,120.0
IDX00978,127.0
IDX00979,30.0
IDX00980,3.0
IDX00981,93.0
IDX00982,217.0
IDX00983,165.0
IDX00984,211.0
IDX00985,45.0
IDX00986,38.0
IDX00987,30.0
IDX00988,360.0
IDX00989,192.0
IDX00990,10.0
IDX00991,100.0
IDX00992,52.0
IDX00993,217.0
IDX00994,20.0
IDX00995,32.0
IDX00996,32.0
IDX00997,35.0
IDX00998,20.0
IDX00999,35.0
IDX01000,318.0
IDX01001,32.0
IDX01002,1121.0
IDX01003,260.0
IDX01004,260.0
IDX01005,11.0
IDX01006,460.0
IDX01007,596.0
IDX01008,711.0
IDX01009,59.0
IDX01010,52.0
IDX01011,260.0
IDX01012,66.0
IDX01013,406.0
IDX01014,139.0
IDX01015,260.0
IDX01016,260.0
IDX01017,157.0
IDX01018,32.0
IDX01019,151.0
IDX01020,363.0
IDX01021,260.0
IDX01022,17.0
IDX01023,16.0
IDX01024,80.0
IDX01025,20.0
IDX01026,349.0
IDX01027,17.0
IDX01028,17.0
IDX01029,117.0
IDX01030,23.0
IDX01031,1020.0
IDX01032,105.0
IDX01033,3.0
IDX01034,2.0
IDX01035,45.0
IDX01036,25.0
IDX01037,10.0
IDX01038,12.0
IDX01039,7.0
IDX01040,7.0
IDX01041,2.0
IDX01042,43.0
IDX01043,2.0
IDX01044,30.0
IDX01045,2.0
IDX01046,208.0
IDX01047,120.0
IDX01048,27.0
IDX01049,105.0
IDX01050,56.0
IDX01051,132.0
IDX01052,945.0
IDX01053,18.0
IDX01054,181.0
IDX01055,5.0
IDX01056,1097.0
IDX01057,127.0
IDX01058,265.0
IDX01059,30.0
IDX01060,1113.0
IDX01061,140.0
IDX01062,122.0
IDX01063,228.0
IDX01064,120.0
IDX01065,50.0
IDX01066,2.0
IDX01067,2.0
IDX01068,40.0
IDX01069,2.0
IDX01070,7.0
IDX01071,2.0
IDX01072,2.0
IDX01073,2.0
IDX01074,5.0
IDX01075,1111.0
IDX01076,206.0
IDX01077,1121.0
IDX01078,321.0
IDX01079,105.0
IDX01080,381.0
IDX01081,5.0
IDX01082,23.0
IDX01083,22.0
IDX01084,2.0
IDX01085,25.0
IDX01086,2.0
IDX01087,2.0
IDX01088,103.0
IDX01089,2.0
IDX01090,98.0
IDX01091,2.0
IDX01092,361.0
IDX01093,1107.0
IDX01094,2.0
IDX01095,174.0
IDX01096,261.0
IDX01097,1116.0
IDX01098,1114.0
IDX01099,346.0
IDX01100,1116.0
IDX01101,1116.0
IDX01102,1114.0
IDX01103,1115.0
IDX01104,1116.0
IDX01105,1114.0
IDX01106,1114.0
IDX01107,10.0
IDX01108,252.0
IDX01109,192.0
IDX01110,177.0
IDX01111,448.0
IDX01112,125.0
IDX01113,125.0
IDX01114,454.0
IDX01115,253.0
IDX01116,130.0
IDX01117,332.0
IDX01118,190.0
IDX01119,125.0
IDX01120,42.0
IDX01121,207.0
IDX01122,163.0
IDX01123,13.0
IDX01124,15.0
IDX01125,15.0
IDX01126,17.0
IDX01127,18.0
IDX01128,5.0
IDX01129,300.0
IDX01130,123.0
IDX01131,15.0
IDX01132,23.0
IDX01133,13.0
IDX01134,37.0
IDX01135,32.0
IDX01136,112.0
IDX01137,10.0
IDX01138,25.0
IDX01139,8.0
IDX01140,25.0
IDX01141,301.0
IDX01142,13.0
IDX01143,115.0
IDX01144,23.0
IDX01145,37.0
IDX01146,42.0
IDX01147,183.0
IDX01148,42.0
IDX01149,42.0
IDX01150,42.0
IDX01151,95.0
IDX01152,109.0
IDX01153,2.0
IDX01154,145.0
IDX01155,25.0
IDX01156,28.0
IDX01157,10.0
IDX01158,22.0
IDX01159,162.0
IDX01160,173.0
IDX01161,128.0
IDX01162,228.0
IDX01163,57.0
IDX01164,149.0
IDX01165,8.0
IDX01166,30.0
IDX01167,8.0
IDX01168,63.0
IDX01169,40.0
IDX01170,33.0
IDX01171,8.0
IDX01172,32.0
IDX01173,42.0
IDX01174,27.0
IDX01175,56.0
IDX01176,2.0
IDX01177,1118.0
IDX01178,118.0
IDX01179,112.0
IDX01180,155.0
IDX01181,155.0
IDX01182,1126.0
IDX01183,157.0
IDX01184,35.0
IDX01185,52.0
IDX01186,770.0
IDX01187,1100.0
IDX01188,1098.0
IDX01189,1099.0
IDX01190,155.0
IDX01191,1096.0
IDX01192,770.0
IDX01193,179.0
IDX01194,289.0
IDX01195,1099.0
IDX01196,947.0
IDX01197,162.0
IDX01198,927.0
IDX01199,168.0
IDX01200,323.0
IDX01201,22.0
IDX01202,2.0
IDX01203,2.0
IDX01204,2.0
IDX01205,7.0
IDX01206,192.0
IDX01207,196.0
IDX01208,160.0
IDX01209,215.0
IDX01210,115.0
IDX01211,17.0
IDX01212,2.0
IDX01213,5.0
IDX01214,30.0
IDX01215,10.0
IDX01216,182.0
IDX01217,266.0
IDX01218,113.0
IDX01219,197.0
IDX01220,131.0
IDX01221,5.0
IDX01222,281.0
IDX01223,122.0
IDX01224,240.0
IDX01225,252.0
IDX01226,42.0
IDX01227,10.0
IDX01228,20.0
IDX01229,10.0
IDX01230,22.0
IDX01231,18.0
IDX01232,42.0
IDX01233,42.0
IDX01234,48.0
IDX01235,127.0
IDX01236,197.0
IDX01237,162.0
IDX01238,47.0
IDX01239,162.0
IDX01240,35.0
IDX01241,140.0
IDX01242,25.0
IDX01243,20.0
IDX01244,50.0
IDX01245,115.0
IDX01246,118.0
IDX01247,93.0
IDX01248,256.0
IDX01249,249.0
IDX01250,42.0
IDX01251,247.0
IDX01252,43.0
IDX01253,270.0
IDX01254,20.0
IDX01255,120.0
IDX01256,292.0
IDX01257,325.0
IDX01258,32.0
IDX01259,5.0
IDX01260,22.0
IDX01261,125.0
IDX01262,237.0
IDX01263,85.0
IDX01264,121.0
IDX01265,77.0
IDX01266,5.0
IDX01267,117.0
IDX01268,58.0
IDX01269,37.0
IDX01270,120.0
IDX01271,8.0
IDX01272,8.0
IDX01273,37.0
IDX01274,120.0
IDX01275,126.0
IDX01276,38.0
IDX01277,37.0
IDX01278,116.0
IDX01279,23.0
IDX01280,5.0
IDX01281,20.0
IDX01282,5.0
IDX01283,85.0
IDX01284,120.0
IDX01285,117.0
IDX01286,112.0
IDX01287,25.0
IDX01288,120.0
IDX01289,121.0
IDX01290,93.0
IDX01291,113.0
IDX01292,93.0
IDX01293,57.0
IDX01294,95.0
IDX01295,120.0
IDX01296,128.0
IDX01297,120.0
IDX01298,65.0
IDX01299,121.0
IDX01300,20.0
IDX01301,85.0
IDX01302,351.0
IDX01303,23.0
IDX01304,1115.0
IDX01305,1112.0
IDX01306,1116.0
IDX01307,1116.0
IDX01308,1116.0
IDX01309,1119.0
IDX01310,1120.0
IDX01311,28.0
IDX01312,420.0
IDX01313,127.0
IDX01314,162.0
IDX01315,128.0
IDX01316,35.0
IDX01317,35.0
IDX01318,61.0
IDX01319,28.0
IDX01320,611.0
IDX01321,43.0
IDX01322,25.0
IDX01323,13.0
IDX01324,33.0
IDX01325,28.0
IDX01326,33.0
IDX01327,13.0
IDX01328,33.0
IDX01329,12.0
IDX01330,764.0
IDX01331,176.0
IDX01332,195.0
IDX01333,117.0
IDX01334,170.0
IDX01335,10.0
IDX01336,192.0
IDX01337,10.0
IDX01338,195.0
IDX01339,27.0
IDX01340,127.0
IDX01341,122.0
IDX01342,20.0
IDX01343,904.0
IDX01344,13.0
IDX01345,672.0
IDX01346,5.0
IDX01347,129.0
IDX01348,250.0
IDX01349,237.0
IDX01350,321.0
IDX01351,27.0
IDX01352,138.0
IDX01353,632.0
IDX01354,130.0
IDX01355,5.0
IDX01356,112.0
IDX01357,628.0
IDX01358,15.0
IDX01359,1108.0
IDX01360,15.0
IDX01361,7.0
IDX01362,934.0
IDX01363,10.0
IDX01364,5.0
IDX01365,13.0
IDX01366,856.0
IDX01367,102.0
IDX01368,2.0
IDX01369,3.0
IDX01370,2.0
IDX01371,58.0
IDX01372,1124.0
IDX01373,174.0
IDX01374,973.0
IDX01375,413.0
IDX01376,629.0
IDX01377,469.0
IDX01378,356.0
IDX01379,356.0
IDX01380,415.0
