submit_id,hold_d
IDX00729,1019.0
IDX00730,43.0
IDX00731,144.0
IDX00732,1015.0
IDX00733,170.0
IDX00734,17.0
IDX00735,5.0
IDX00736,415.0
IDX00737,90.0
IDX00738,239.0
IDX00739,964.0
IDX00740,12.0
IDX00741,23.0
IDX00742,6.0
IDX00743,241.0
IDX00744,227.0
IDX00745,225.0
IDX00746,492.0
IDX00747,1034.0
IDX00748,62.0
IDX00749,961.0
IDX00750,46.0
IDX00751,387.0
IDX00752,123.0
IDX00753,7.0
IDX00754,149.0
IDX00755,303.0
IDX00756,56.0
IDX00757,114.0
IDX00758,91.0
IDX00759,5.0
IDX00760,1.0
IDX00761,2.0
IDX00762,122.0
IDX00763,241.0
IDX00764,277.0
IDX00765,1022.0
IDX00766,1007.0
IDX00767,998.0
IDX00768,339.0
IDX00769,328.0
IDX00770,1000.0
IDX00771,1006.0
IDX00772,1005.0
IDX00773,1004.0
IDX00774,502.0
IDX00775,501.0
IDX00776,1007.0
IDX00777,985.0
IDX00778,1000.0
IDX00779,383.0
IDX00780,1028.0
IDX00781,877.0
IDX00782,28.0
IDX00783,15.0
IDX00784,20.0
IDX00785,7.0
IDX00786,8.0
IDX00787,80.0
IDX00788,380.0
IDX00789,322.0
IDX00790,14.0
IDX00791,28.0
IDX00792,42.0
IDX00793,121.0
IDX00794,52.0
IDX00795,49.0
IDX00796,27.0
IDX00797,5.0
IDX00798,264.0
IDX00799,104.0
IDX00800,39.0
IDX00801,31.0
IDX00802,123.0
IDX00803,139.0
IDX00804,17.0
IDX00805,81.0
IDX00806,181.0
IDX00807,390.0
IDX00808,10.0
IDX00809,13.0
IDX00810,17.0
IDX00811,138.0
IDX00812,1010.0
IDX00813,729.0
IDX00814,397.0
IDX00815,217.0
IDX00816,483.0
IDX00817,216.0
IDX00818,194.0
IDX00819,10.0
IDX00820,2.0
IDX00821,10.0
IDX00822,56.0
IDX00823,34.0
IDX00824,38.0
IDX00825,15.0
IDX00826,272.0
IDX00827,7.0
IDX00828,10.0
IDX00829,44.0
IDX00830,41.0
IDX00831,143.0
IDX00832,4.0
IDX00833,3.0
IDX00834,145.0
IDX00835,42.0
IDX00836,3.0
IDX00837,10.0
IDX00838,1006.0
IDX00839,10.0
IDX00840,17.0
IDX00841,22.0
IDX00842,2.0
IDX00843,103.0
IDX00844,8.0
IDX00845,3.0
IDX00846,3.0
IDX00847,2.0
IDX00848,15.0
IDX00849,69.0
IDX00850,51.0
IDX00851,7.0
IDX00852,138.0
IDX00853,15.0
IDX00854,100.0
IDX00855,273.0
IDX00856,507.0
IDX00857,44.0
IDX00858,15.0
IDX00859,10.0
IDX00860,17.0
IDX00861,28.0
IDX00862,18.0
IDX00863,25.0
IDX00864,97.0
IDX00865,491.0
IDX00866,954.0
IDX00867,358.0
IDX00868,494.0
IDX00869,1023.0
IDX00870,117.0
IDX00871,1.0
IDX00872,880.0
IDX00873,7.0
IDX00874,103.0
IDX00875,46.0
IDX00876,655.0
IDX00877,22.0
IDX00878,1021.0
IDX00879,1003.0
IDX00880,1019.0
IDX00881,1039.0
IDX00882,1041.0
IDX00883,245.0
IDX00884,28.0
IDX00885,422.0
IDX00886,558.0
IDX00887,663.0
IDX00888,477.0
IDX00889,26.0
IDX00890,2.0
IDX00891,23.0
IDX00892,2.0
IDX00893,35.0
IDX00894,52.0
IDX00895,30.0
IDX00896,44.0
IDX00897,20.0
IDX00898,17.0
IDX00899,56.0
IDX00900,85.0
IDX00901,38.0
IDX00902,48.0
IDX00903,40.0
IDX00904,17.0
IDX00905,82.0
IDX00906,2.0
IDX00907,42.0
IDX00908,17.0
IDX00909,50.0
IDX00910,16.0
IDX00911,19.0
IDX00912,10.0
IDX00913,3.0
IDX00914,33.0
IDX00915,47.0
IDX00916,11.0
IDX00917,37.0
IDX00918,13.0
IDX00919,15.0
IDX00920,15.0
IDX00921,12.0
IDX00922,2.0
IDX00923,37.0
IDX00924,33.0
IDX00925,1006.0
IDX00926,999.0
IDX00927,996.0
IDX00928,1002.0
IDX00929,972.0
IDX00930,408.0
IDX00931,1011.0
IDX00932,996.0
IDX00933,139.0
IDX00934,999.0
IDX00935,384.0
IDX00936,165.0
IDX00937,160.0
IDX00938,93.0
IDX00939,155.0
IDX00940,90.0
IDX00941,215.0
IDX00942,258.0
IDX00943,155.0
IDX00944,235.0
IDX00945,257.0
IDX00946,46.0
IDX00947,238.0
IDX00948,90.0
IDX00949,103.0
IDX00950,3.0
IDX00951,30.0
IDX00952,31.0
IDX00953,1005.0
IDX00954,31.0
IDX00955,31.0
IDX00956,1004.0
IDX00957,44.0
IDX00958,8.0
IDX00959,53.0
IDX00960,45.0
IDX00961,7.0
IDX00962,12.0
IDX00963,82.0
IDX00964,16.0
IDX00965,159.0
IDX00966,224.0
IDX00967,32.0
IDX00968,46.0
IDX00969,20.0
IDX00970,13.0
IDX00971,269.0
IDX00972,22.0
IDX00973,90.0
IDX00974,42.0
IDX00975,42.0
IDX00976,30.0
IDX00977,120.0
IDX00978,128.0
IDX00979,29.0
IDX00980,3.0
IDX00981,92.0
IDX00982,217.0
IDX00983,166.0
IDX00984,213.0
IDX00985,45.0
IDX00986,37.0
IDX00987,30.0
IDX00988,368.0
IDX00989,194.0
IDX00990,10.0
IDX00991,99.0
IDX00992,52.0
IDX00993,218.0
IDX00994,20.0
IDX00995,32.0
IDX00996,32.0
IDX00997,35.0
IDX00998,20.0
IDX00999,35.0
IDX01000,323.0
IDX01001,32.0
IDX01002,998.0
IDX01003,255.0
IDX01004,263.0
IDX01005,12.0
IDX01006,459.0
IDX01007,592.0
IDX01008,700.0
IDX01009,59.0
IDX01010,52.0
IDX01011,261.0
IDX01012,66.0
IDX01013,403.0
IDX01014,137.0
IDX01015,265.0
IDX01016,263.0
IDX01017,155.0
IDX01018,32.0
IDX01019,149.0
IDX01020,369.0
IDX01021,264.0
IDX01022,18.0
IDX01023,17.0
IDX01024,81.0
IDX01025,20.0
IDX01026,359.0
IDX01027,18.0
IDX01028,18.0
IDX01029,119.0
IDX01030,23.0
IDX01031,986.0
IDX01032,103.0
IDX01033,3.0
IDX01034,2.0
IDX01035,44.0
IDX01036,25.0
IDX01037,10.0
IDX01038,12.0
IDX01039,7.0
IDX01040,7.0
IDX01041,2.0
IDX01042,42.0
IDX01043,2.0
IDX01044,30.0
IDX01045,2.0
IDX01046,210.0
IDX01047,120.0
IDX01048,27.0
IDX01049,104.0
IDX01050,56.0
IDX01051,132.0
IDX01052,979.0
IDX01053,16.0
IDX01054,181.0
IDX01055,5.0
IDX01056,998.0
IDX01057,128.0
IDX01058,266.0
IDX01059,30.0
IDX01060,1003.0
IDX01061,140.0
IDX01062,122.0
IDX01063,232.0
IDX01064,120.0
IDX01065,49.0
IDX01066,2.0
IDX01067,2.0
IDX01068,40.0
IDX01069,2.0
IDX01070,7.0
IDX01071,2.0
IDX01072,2.0
IDX01073,2.0
IDX01074,5.0
IDX01075,1033.0
IDX01076,207.0
IDX01077,996.0
IDX01078,328.0
IDX01079,104.0
IDX01080,385.0
IDX01081,5.0
IDX01082,23.0
IDX01083,21.0
IDX01084,2.0
IDX01085,25.0
IDX01086,2.0
IDX01087,2.0
IDX01088,102.0
IDX01089,2.0
IDX01090,97.0
IDX01091,2.0
IDX01092,368.0
IDX01093,1023.0
IDX01094,3.0
IDX01095,176.0
IDX01096,279.0
IDX01097,1042.0
IDX01098,1051.0
IDX01099,363.0
IDX01100,1033.0
IDX01101,1033.0
IDX01102,1060.0
IDX01103,1022.0
IDX01104,1039.0
IDX01105,1047.0
IDX01106,1022.0
IDX01107,10.0
IDX01108,254.0
IDX01109,192.0
IDX01110,177.0
IDX01111,453.0
IDX01112,125.0
IDX01113,125.0
IDX01114,458.0
IDX01115,253.0
IDX01116,130.0
IDX01117,323.0
IDX01118,191.0
IDX01119,125.0
IDX01120,41.0
IDX01121,207.0
IDX01122,162.0
IDX01123,13.0
IDX01124,15.0
IDX01125,15.0
IDX01126,17.0
IDX01127,18.0
IDX01128,5.0
IDX01129,305.0
IDX01130,123.0
IDX01131,15.0
IDX01132,23.0
IDX01133,13.0
IDX01134,37.0
IDX01135,32.0
IDX01136,112.0
IDX01137,10.0
IDX01138,24.0
IDX01139,8.0
IDX01140,25.0
IDX01141,305.0
IDX01142,13.0
IDX01143,114.0
IDX01144,23.0
IDX01145,37.0
IDX01146,42.0
IDX01147,184.0
IDX01148,42.0
IDX01149,42.0
IDX01150,41.0
IDX01151,95.0
IDX01152,108.0
IDX01153,2.0
IDX01154,145.0
IDX01155,25.0
IDX01156,28.0
IDX01157,10.0
IDX01158,22.0
IDX01159,163.0
IDX01160,175.0
IDX01161,128.0
IDX01162,231.0
IDX01163,57.0
IDX01164,150.0
IDX01165,8.0
IDX01166,30.0
IDX01167,8.0
IDX01168,62.0
IDX01169,40.0
IDX01170,32.0
IDX01171,8.0
IDX01172,32.0
IDX01173,42.0
IDX01174,27.0
IDX01175,56.0
IDX01176,2.0
IDX01177,1007.0
IDX01178,119.0
IDX01179,112.0
IDX01180,156.0
IDX01181,156.0
IDX01182,1012.0
IDX01183,159.0
IDX01184,35.0
IDX01185,53.0
IDX01186,750.0
IDX01187,1020.0
IDX01188,1021.0
IDX01189,1014.0
IDX01190,156.0
IDX01191,1005.0
IDX01192,750.0
IDX01193,181.0
IDX01194,289.0
IDX01195,1020.0
IDX01196,951.0
IDX01197,164.0
IDX01198,944.0
IDX01199,169.0
IDX01200,299.0
IDX01201,22.0
IDX01202,2.0
IDX01203,2.0
IDX01204,2.0
IDX01205,7.0
IDX01206,193.0
IDX01207,198.0
IDX01208,161.0
IDX01209,218.0
IDX01210,114.0
IDX01211,17.0
IDX01212,2.0
IDX01213,5.0
IDX01214,30.0
IDX01215,10.0
IDX01216,184.0
IDX01217,272.0
IDX01218,112.0
IDX01219,200.0
IDX01220,132.0
IDX01221,5.0
IDX01222,288.0
IDX01223,122.0
IDX01224,245.0
IDX01225,256.0
IDX01226,42.0
IDX01227,10.0
IDX01228,20.0
IDX01229,10.0
IDX01230,22.0
IDX01231,18.0
IDX01232,42.0
IDX01233,42.0
IDX01234,48.0
IDX01235,127.0
IDX01236,198.0
IDX01237,163.0
IDX01238,46.0
IDX01239,162.0
IDX01240,35.0
IDX01241,140.0
IDX01242,25.0
IDX01243,20.0
IDX01244,49.0
IDX01245,113.0
IDX01246,118.0
IDX01247,91.0
IDX01248,262.0
IDX01249,253.0
IDX01250,42.0
IDX01251,251.0
IDX01252,42.0
IDX01253,274.0
IDX01254,20.0
IDX01255,119.0
IDX01256,294.0
IDX01257,330.0
IDX01258,32.0
IDX01259,5.0
IDX01260,22.0
IDX01261,125.0
IDX01262,240.0
IDX01263,85.0
IDX01264,122.0
IDX01265,76.0
IDX01266,5.0
IDX01267,117.0
IDX01268,57.0
IDX01269,37.0
IDX01270,120.0
IDX01271,8.0
IDX01272,8.0
IDX01273,37.0
IDX01274,120.0
IDX01275,127.0
IDX01276,38.0
IDX01277,37.0
IDX01278,117.0
IDX01279,23.0
IDX01280,5.0
IDX01281,20.0
IDX01282,5.0
IDX01283,85.0
IDX01284,120.0
IDX01285,117.0
IDX01286,112.0
IDX01287,25.0
IDX01288,120.0
IDX01289,122.0
IDX01290,91.0
IDX01291,112.0
IDX01292,91.0
IDX01293,57.0
IDX01294,93.0
IDX01295,120.0
IDX01296,128.0
IDX01297,120.0
IDX01298,64.0
IDX01299,122.0
IDX01300,20.0
IDX01301,85.0
IDX01302,351.0
IDX01303,23.0
IDX01304,1022.0
IDX01305,1000.0
IDX01306,1007.0
IDX01307,1023.0
IDX01308,1026.0
IDX01309,996.0
IDX01310,1005.0
IDX01311,28.0
IDX01312,422.0
IDX01313,128.0
IDX01314,163.0
IDX01315,128.0
IDX01316,35.0
IDX01317,35.0
IDX01318,61.0
IDX01319,28.0
IDX01320,604.0
IDX01321,42.0
IDX01322,25.0
IDX01323,13.0
IDX01324,33.0
IDX01325,28.0
IDX01326,33.0
IDX01327,13.0
IDX01328,33.0
IDX01329,13.0
IDX01330,735.0
IDX01331,178.0
IDX01332,196.0
IDX01333,117.0
IDX01334,171.0
IDX01335,10.0
IDX01336,195.0
IDX01337,10.0
IDX01338,196.0
IDX01339,27.0
IDX01340,127.0
IDX01341,122.0
IDX01342,20.0
IDX01343,925.0
IDX01344,13.0
IDX01345,663.0
IDX01346,5.0
IDX01347,130.0
IDX01348,251.0
IDX01349,240.0
IDX01350,323.0
IDX01351,27.0
IDX01352,139.0
IDX01353,640.0
IDX01354,131.0
IDX01355,5.0
IDX01356,112.0
IDX01357,625.0
IDX01358,17.0
IDX01359,1005.0
IDX01360,17.0
IDX01361,9.0
IDX01362,900.0
IDX01363,12.0
IDX01364,7.0
IDX01365,15.0
IDX01366,839.0
IDX01367,102.0
IDX01368,2.0
IDX01369,3.0
IDX01370,2.0
IDX01371,56.0
IDX01372,954.0
IDX01373,173.0
IDX01374,978.0
IDX01375,418.0
IDX01376,629.0
IDX01377,471.0
IDX01378,368.0
IDX01379,369.0
IDX01380,418.0
IDX01381,383.0
IDX01382,383.0
IDX01383,368.0
IDX01384,111.0
