submit_id,hold_d
IDX00915,23.0
IDX00916,9.0
IDX00917,14.0
IDX00918,5.0
IDX00919,6.0
IDX00920,6.0
IDX00921,5.0
IDX00922,0.0
IDX00923,9.0
IDX00924,11.0
IDX00925,633.0
IDX00926,785.0
IDX00927,664.0
IDX00928,696.0
IDX00929,28.0
IDX00930,127.0
IDX00931,665.0
IDX00932,624.0
IDX00933,43.0
IDX00934,865.0
IDX00935,89.0
IDX00936,61.0
IDX00937,76.0
IDX00938,29.0
IDX00939,42.0
IDX00940,44.0
IDX00941,59.0
IDX00942,71.0
IDX00943,66.0
IDX00944,93.0
IDX00945,66.0
IDX00946,27.0
IDX00947,99.0
IDX00948,23.0
IDX00949,18.0
IDX00950,5.0
IDX00951,7.0
IDX00952,18.0
IDX00953,720.0
IDX00954,14.0
IDX00955,10.0
IDX00956,649.0
IDX00957,-4.0
IDX00958,-8.0
IDX00959,-3.0
IDX00960,10.0
IDX00961,-0.0
IDX00962,3.0
IDX00963,17.0
IDX00964,3.0
IDX00965,48.0
IDX00966,59.0
IDX00967,7.0
IDX00968,15.0
IDX00969,7.0
IDX00970,5.0
IDX00971,53.0
IDX00972,4.0
IDX00973,28.0
IDX00974,10.0
IDX00975,10.0
IDX00976,11.0
IDX00977,35.0
IDX00978,57.0
IDX00979,-1.0
IDX00980,1.0
IDX00981,24.0
IDX00982,42.0
IDX00983,50.0
IDX00984,50.0
IDX00985,10.0
IDX00986,3.0
IDX00987,11.0
IDX00988,115.0
IDX00989,33.0
IDX00990,5.0
IDX00991,30.0
IDX00992,6.0
IDX00993,66.0
IDX00994,6.0
IDX00995,14.0
IDX00996,11.0
IDX00997,13.0
IDX00998,6.0
IDX00999,13.0
IDX01000,67.0
IDX01001,17.0
IDX01002,671.0
IDX01003,74.0
IDX01004,51.0
IDX01005,8.0
IDX01006,134.0
IDX01007,166.0
IDX01008,189.0
IDX01009,17.0
IDX01010,15.0
IDX01011,64.0
IDX01012,57.0
IDX01013,60.0
IDX01014,12.0
IDX01015,67.0
IDX01016,65.0
IDX01017,88.0
IDX01018,12.0
IDX01019,52.0
IDX01020,138.0
IDX01021,61.0
IDX01022,13.0
IDX01023,12.0
IDX01024,30.0
IDX01025,14.0
IDX01026,105.0
IDX01027,14.0
IDX01028,14.0
IDX01029,55.0
IDX01030,16.0
IDX01031,636.0
IDX01032,44.0
IDX01033,1.0
IDX01034,0.0
IDX01035,12.0
IDX01036,11.0
IDX01037,4.0
IDX01038,5.0
IDX01039,4.0
IDX01040,2.0
IDX01041,0.0
IDX01042,15.0
IDX01043,0.0
IDX01044,9.0
IDX01045,2.0
IDX01046,83.0
IDX01047,55.0
IDX01048,11.0
IDX01049,21.0
IDX01050,18.0
IDX01051,42.0
IDX01052,524.0
IDX01053,-5.0
IDX01054,48.0
IDX01055,13.0
IDX01056,681.0
IDX01057,30.0
IDX01058,45.0
IDX01059,13.0
IDX01060,759.0
IDX01061,54.0
IDX01062,70.0
IDX01063,44.0
IDX01064,55.0
IDX01065,20.0
IDX01066,1.0
IDX01067,1.0
IDX01068,11.0
IDX01069,5.0
IDX01070,4.0
IDX01071,1.0
IDX01072,1.0
IDX01073,2.0
IDX01074,2.0
IDX01075,706.0
IDX01076,109.0
IDX01077,94.0
IDX01078,58.0
IDX01079,22.0
IDX01080,70.0
IDX01081,2.0
IDX01082,4.0
IDX01083,-12.0
IDX01084,1.0
IDX01085,12.0
IDX01086,4.0
IDX01087,8.0
IDX01088,26.0
IDX01089,1.0
IDX01090,23.0
IDX01091,2.0
IDX01092,98.0
IDX01093,644.0
IDX01094,5.0
IDX01095,77.0
IDX01096,84.0
IDX01097,798.0
IDX01098,653.0
IDX01099,117.0
IDX01100,974.0
IDX01101,685.0
IDX01102,794.0
IDX01103,969.0
IDX01104,773.0
IDX01105,651.0
IDX01106,702.0
IDX01107,6.0
IDX01108,59.0
IDX01109,69.0
IDX01110,74.0
IDX01111,157.0
IDX01112,55.0
IDX01113,50.0
IDX01114,97.0
IDX01115,43.0
IDX01116,50.0
IDX01117,54.0
IDX01118,63.0
IDX01119,24.0
IDX01120,13.0
IDX01121,26.0
IDX01122,50.0
IDX01123,6.0
IDX01124,7.0
IDX01125,8.0
IDX01126,6.0
IDX01127,5.0
IDX01128,-1.0
IDX01129,134.0
IDX01130,29.0
IDX01131,5.0
IDX01132,5.0
IDX01133,5.0
IDX01134,12.0
IDX01135,6.0
IDX01136,36.0
IDX01137,5.0
IDX01138,12.0
IDX01139,3.0
IDX01140,1.0
IDX01141,140.0
IDX01142,6.0
IDX01143,56.0
IDX01144,9.0
IDX01145,8.0
IDX01146,16.0
IDX01147,81.0
IDX01148,9.0
IDX01149,9.0
IDX01150,8.0
IDX01151,22.0
IDX01152,27.0
IDX01153,1.0
IDX01154,60.0
IDX01155,12.0
IDX01156,12.0
IDX01157,6.0
IDX01158,9.0
IDX01159,64.0
IDX01160,90.0
IDX01161,72.0
IDX01162,111.0
IDX01163,14.0
IDX01164,50.0
IDX01165,5.0
IDX01166,11.0
IDX01167,4.0
IDX01168,17.0
IDX01169,14.0
IDX01170,10.0
IDX01171,5.0
IDX01172,9.0
IDX01173,16.0
IDX01174,8.0
IDX01175,18.0
IDX01176,5.0
IDX01177,743.0
IDX01178,47.0
IDX01179,39.0
IDX01180,57.0
IDX01181,54.0
IDX01182,750.0
IDX01183,50.0
IDX01184,15.0
IDX01185,13.0
IDX01186,452.0
IDX01187,703.0
IDX01188,687.0
IDX01189,706.0
IDX01190,46.0
IDX01191,701.0
IDX01192,429.0
IDX01193,62.0
IDX01194,83.0
IDX01195,696.0
IDX01196,561.0
IDX01197,92.0
IDX01198,581.0
IDX01199,93.0
IDX01200,14.0
IDX01201,6.0
IDX01202,1.0
IDX01203,3.0
IDX01204,1.0
IDX01205,-1.0
IDX01206,28.0
IDX01207,63.0
IDX01208,60.0
IDX01209,74.0
IDX01210,60.0
IDX01211,9.0
IDX01212,10.0
IDX01213,3.0
IDX01214,9.0
IDX01215,6.0
IDX01216,92.0
IDX01217,161.0
IDX01218,46.0
IDX01219,86.0
IDX01220,61.0
IDX01221,3.0
IDX01222,163.0
IDX01223,62.0
IDX01224,114.0
IDX01225,112.0
IDX01226,15.0
IDX01227,6.0
IDX01228,10.0
IDX01229,6.0
IDX01230,10.0
IDX01231,8.0
IDX01232,17.0
IDX01233,16.0
IDX01234,17.0
IDX01235,57.0
IDX01236,71.0
IDX01237,52.0
IDX01238,24.0
IDX01239,49.0
IDX01240,20.0
IDX01241,59.0
IDX01242,19.0
IDX01243,8.0
IDX01244,17.0
IDX01245,61.0
IDX01246,56.0
IDX01247,37.0
IDX01248,148.0
IDX01249,108.0
IDX01250,17.0
IDX01251,133.0
IDX01252,19.0
IDX01253,182.0
IDX01254,9.0
IDX01255,37.0
IDX01256,141.0
IDX01257,122.0
IDX01258,11.0
IDX01259,3.0
IDX01260,9.0
IDX01261,57.0
IDX01262,68.0
IDX01263,36.0
IDX01264,64.0
IDX01265,19.0
IDX01266,7.0
IDX01267,57.0
IDX01268,21.0
IDX01269,13.0
IDX01270,55.0
IDX01271,5.0
IDX01272,6.0
IDX01273,14.0
IDX01274,57.0
IDX01275,72.0
IDX01276,17.0
IDX01277,14.0
IDX01278,54.0
IDX01279,11.0
IDX01280,3.0
IDX01281,9.0
IDX01282,4.0
IDX01283,38.0
IDX01284,60.0
IDX01285,61.0
IDX01286,55.0
IDX01287,13.0
IDX01288,65.0
IDX01289,61.0
IDX01290,35.0
IDX01291,53.0
IDX01292,32.0
IDX01293,18.0
IDX01294,36.0
IDX01295,60.0
IDX01296,69.0
IDX01297,60.0
IDX01298,24.0
IDX01299,63.0
IDX01300,9.0
IDX01301,37.0
IDX01302,86.0
IDX01303,9.0
IDX01304,772.0
IDX01305,754.0
IDX01306,843.0
IDX01307,790.0
IDX01308,779.0
IDX01309,735.0
IDX01310,705.0
IDX01311,8.0
IDX01312,131.0
IDX01313,43.0
IDX01314,29.0
IDX01315,64.0
IDX01316,12.0
IDX01317,13.0
IDX01318,18.0
IDX01319,11.0
IDX01320,183.0
IDX01321,32.0
IDX01322,13.0
IDX01323,5.0
IDX01324,12.0
IDX01325,9.0
IDX01326,13.0
IDX01327,6.0
IDX01328,13.0
IDX01329,7.0
IDX01330,319.0
IDX01331,96.0
IDX01332,83.0
IDX01333,50.0
IDX01334,62.0
IDX01335,5.0
IDX01336,84.0
IDX01337,4.0
IDX01338,89.0
IDX01339,5.0
IDX01340,58.0
IDX01341,65.0
IDX01342,7.0
IDX01343,503.0
IDX01344,5.0
IDX01345,44.0
IDX01346,3.0
IDX01347,77.0
IDX01348,46.0
IDX01349,32.0
IDX01350,53.0
IDX01351,11.0
IDX01352,31.0
IDX01353,385.0
IDX01354,41.0
IDX01355,3.0
IDX01356,50.0
IDX01357,95.0
IDX01358,1.0
IDX01359,647.0
IDX01360,7.0
IDX01361,25.0
IDX01362,307.0
IDX01363,46.0
IDX01364,2.0
IDX01365,7.0
IDX01366,48.0
IDX01367,14.0
IDX01368,1.0
IDX01369,2.0
IDX01370,1.0
IDX01371,7.0
IDX01372,51.0
IDX01373,40.0
IDX01374,546.0
IDX01375,114.0
IDX01376,136.0
IDX01377,176.0
IDX01378,113.0
IDX01379,151.0
IDX01380,132.0
IDX01381,93.0
IDX01382,104.0
IDX01383,113.0
IDX01384,48.0
IDX01385,15.0
IDX01386,46.0
IDX01387,117.0
IDX01388,815.0
IDX01389,821.0
IDX01390,12.0
IDX01391,-0.0
IDX01392,-6.0
