submit_id,hold_d
IDX00140,16.0
IDX00141,22.0
IDX00142,5.0
IDX00143,15.0
IDX00144,3.0
IDX00145,17.0
IDX00146,10.0
IDX00147,5.0
IDX00148,-4.0
IDX00149,5.0
IDX00150,12.0
IDX00151,3.0
IDX00152,900.0
IDX00153,842.0
IDX00154,918.0
IDX00155,956.0
IDX00156,992.0
IDX00157,106.0
IDX00158,24.0
IDX00159,23.0
IDX00160,-1.0
IDX00161,12.0
IDX00162,32.0
IDX00163,-3.0
IDX00164,6.0
IDX00165,649.0
IDX00166,1.0
IDX00167,1.0
IDX00168,0.0
IDX00169,8.0
IDX00170,-0.0
IDX00171,0.0
IDX00172,0.0
IDX00173,3.0
IDX00174,73.0
IDX00175,1054.0
IDX00176,493.0
IDX00177,6.0
IDX00178,9.0
IDX00179,46.0
IDX00180,26.0
IDX00181,21.0
IDX00182,26.0
IDX00183,25.0
IDX00184,36.0
IDX00185,18.0
IDX00186,101.0
IDX00187,4.0
IDX00188,5.0
IDX00189,8.0
IDX00190,14.0
IDX00191,2.0
IDX00192,3.0
IDX00193,9.0
IDX00194,5.0
IDX00195,29.0
IDX00196,15.0
IDX00197,60.0
IDX00198,42.0
IDX00199,639.0
IDX00200,-14.0
IDX00201,43.0
IDX00202,3.0
IDX00203,33.0
IDX00204,1.0
IDX00205,9.0
IDX00206,52.0
IDX00207,35.0
IDX00208,945.0
IDX00209,29.0
IDX00210,11.0
IDX00211,36.0
IDX00212,46.0
IDX00213,14.0
IDX00214,16.0
IDX00215,42.0
IDX00216,21.0
IDX00217,29.0
IDX00218,36.0
IDX00219,18.0
IDX00220,3.0
IDX00221,329.0
IDX00222,29.0
IDX00223,2.0
IDX00224,1.0
IDX00225,9.0
IDX00226,4.0
IDX00227,3.0
IDX00228,485.0
IDX00229,50.0
IDX00230,100.0
IDX00231,40.0
IDX00232,465.0
IDX00233,23.0
IDX00234,43.0
IDX00235,58.0
IDX00236,306.0
IDX00237,16.0
IDX00238,33.0
IDX00239,28.0
IDX00240,55.0
IDX00241,260.0
IDX00242,106.0
IDX00243,71.0
IDX00244,-33.0
IDX00245,32.0
IDX00246,11.0
IDX00247,38.0
IDX00248,26.0
IDX00249,10.0
IDX00250,12.0
IDX00251,18.0
IDX00252,10.0
IDX00253,9.0
IDX00254,1.0
IDX00255,5.0
IDX00256,23.0
IDX00257,3.0
IDX00258,3.0
IDX00259,562.0
IDX00260,126.0
IDX00261,60.0
IDX00262,4.0
IDX00263,1039.0
IDX00264,27.0
IDX00265,6.0
IDX00266,18.0
IDX00267,27.0
IDX00268,8.0
IDX00269,22.0
IDX00270,25.0
IDX00271,423.0
IDX00272,1011.0
IDX00273,593.0
IDX00274,393.0
IDX00275,534.0
IDX00276,782.0
IDX00277,711.0
IDX00278,144.0
IDX00279,254.0
IDX00280,748.0
IDX00281,202.0
IDX00282,781.0
IDX00283,7.0
IDX00284,10.0
IDX00285,5.0
IDX00286,7.0
IDX00287,11.0
IDX00288,142.0
IDX00289,5.0
IDX00290,14.0
IDX00291,10.0
IDX00292,12.0
IDX00293,12.0
IDX00294,9.0
IDX00295,9.0
IDX00296,12.0
IDX00297,12.0
IDX00298,5.0
IDX00299,524.0
IDX00300,13.0
IDX00301,6.0
IDX00302,6.0
IDX00303,1.0
IDX00304,27.0
IDX00305,14.0
IDX00306,27.0
IDX00307,20.0
IDX00308,17.0
IDX00309,26.0
IDX00310,14.0
IDX00311,7.0
IDX00312,55.0
IDX00313,22.0
IDX00314,60.0
IDX00315,17.0
IDX00316,116.0
IDX00317,65.0
IDX00318,62.0
IDX00319,46.0
IDX00320,76.0
IDX00321,15.0
IDX00322,59.0
IDX00323,68.0
IDX00324,7.0
IDX00325,6.0
IDX00326,13.0
IDX00327,25.0
IDX00328,72.0
IDX00329,57.0
IDX00330,20.0
IDX00331,60.0
IDX00332,46.0
IDX00333,6.0
IDX00334,54.0
IDX00335,16.0
IDX00336,18.0
IDX00337,45.0
IDX00338,63.0
IDX00339,63.0
IDX00340,50.0
IDX00341,52.0
IDX00342,60.0
IDX00343,74.0
IDX00344,45.0
IDX00345,26.0
IDX00346,21.0
IDX00347,13.0
IDX00348,62.0
IDX00349,54.0
IDX00350,126.0
IDX00351,26.0
IDX00352,19.0
IDX00353,60.0
IDX00354,16.0
IDX00355,29.0
IDX00356,50.0
IDX00357,14.0
IDX00358,16.0
IDX00359,15.0
IDX00360,18.0
IDX00361,61.0
IDX00362,64.0
IDX00363,21.0
IDX00364,51.0
IDX00365,51.0
IDX00366,59.0
IDX00367,62.0
IDX00368,48.0
IDX00369,64.0
IDX00370,71.0
IDX00371,42.0
IDX00372,22.0
IDX00373,40.0
IDX00374,80.0
IDX00375,36.0
IDX00376,148.0
IDX00377,41.0
IDX00378,64.0
IDX00379,60.0
IDX00380,56.0
IDX00381,44.0
IDX00382,62.0
IDX00383,63.0
IDX00384,36.0
IDX00385,68.0
IDX00386,10.0
IDX00387,64.0
IDX00388,23.0
IDX00389,16.0
IDX00390,46.0
IDX00391,55.0
IDX00392,61.0
IDX00393,42.0
IDX00394,42.0
IDX00395,14.0
IDX00396,55.0
IDX00397,57.0
IDX00398,17.0
IDX00399,17.0
IDX00400,56.0
IDX00401,59.0
IDX00402,69.0
IDX00403,51.0
IDX00404,17.0
IDX00405,95.0
IDX00406,11.0
IDX00407,21.0
IDX00408,11.0
IDX00409,56.0
IDX00410,7.0
IDX00411,48.0
IDX00412,181.0
IDX00413,29.0
IDX00414,438.0
IDX00415,89.0
IDX00416,60.0
IDX00417,41.0
IDX00418,400.0
IDX00419,7.0
IDX00420,93.0
IDX00421,5.0
IDX00422,77.0
IDX00423,37.0
IDX00424,39.0
IDX00425,55.0
IDX00426,508.0
IDX00427,11.0
IDX00428,267.0
IDX00429,35.0
IDX00430,28.0
IDX00431,12.0
IDX00432,41.0
IDX00433,20.0
IDX00434,3.0
IDX00435,5.0
IDX00436,42.0
IDX00437,29.0
IDX00438,123.0
IDX00439,24.0
IDX00440,17.0
IDX00441,362.0
IDX00442,39.0
IDX00443,99.0
IDX00444,50.0
IDX00445,34.0
IDX00446,312.0
IDX00447,864.0
IDX00448,735.0
IDX00449,811.0
IDX00450,812.0
IDX00451,59.0
IDX00452,641.0
IDX00453,513.0
IDX00454,92.0
IDX00455,17.0
IDX00456,41.0
IDX00457,7.0
IDX00458,62.0
IDX00459,36.0
IDX00460,28.0
IDX00461,2.0
IDX00462,261.0
IDX00463,5.0
IDX00464,9.0
IDX00465,8.0
IDX00466,0.0
IDX00467,52.0
IDX00468,32.0
IDX00469,47.0
IDX00470,7.0
IDX00471,30.0
IDX00472,33.0
IDX00473,70.0
IDX00474,8.0
IDX00475,42.0
IDX00476,46.0
IDX00477,32.0
IDX00478,9.0
IDX00479,39.0
IDX00480,30.0
IDX00481,21.0
IDX00482,26.0
IDX00483,36.0
IDX00484,52.0
IDX00485,47.0
IDX00486,42.0
IDX00487,42.0
IDX00488,47.0
IDX00489,18.0
IDX00490,907.0
IDX00491,45.0
IDX00492,60.0
IDX00493,8.0
IDX00494,36.0
IDX00495,51.0
IDX00496,783.0
IDX00497,50.0
IDX00498,3.0
IDX00499,-6.0
IDX00500,7.0
IDX00501,5.0
IDX00502,35.0
IDX00503,7.0
IDX00504,3.0
IDX00505,3.0
IDX00506,927.0
IDX00507,860.0
IDX00508,131.0
IDX00509,935.0
IDX00510,6.0
IDX00511,6.0
IDX00512,23.0
IDX00513,32.0
IDX00514,2.0
IDX00515,29.0
IDX00516,13.0
IDX00517,9.0
IDX00518,6.0
IDX00519,20.0
IDX00520,41.0
IDX00521,13.0
IDX00522,2.0
IDX00523,9.0
IDX00524,4.0
IDX00525,4.0
IDX00526,2.0
IDX00527,13.0
IDX00528,3.0
IDX00529,2.0
IDX00530,-0.0
IDX00531,10.0
IDX00532,13.0
IDX00533,17.0
IDX00534,9.0
IDX00535,-0.0
IDX00536,1.0
IDX00537,-2.0
IDX00538,25.0
IDX00539,20.0
IDX00540,22.0
IDX00541,30.0
IDX00542,-1.0
IDX00543,80.0
IDX00544,6.0
IDX00545,0.0
IDX00546,2.0
IDX00547,10.0
IDX00548,-0.0
IDX00549,-2.0
IDX00550,64.0
IDX00551,3.0
IDX00552,6.0
IDX00553,-1.0
IDX00554,4.0
IDX00555,1.0
IDX00556,15.0
IDX00557,21.0
IDX00558,9.0
IDX00559,-2.0
IDX00560,12.0
IDX00561,12.0
IDX00562,9.0
IDX00563,-0.0
IDX00564,-1.0
IDX00565,3.0
IDX00566,89.0
IDX00567,4.0
IDX00568,141.0
IDX00569,64.0
IDX00570,83.0
IDX00571,25.0
IDX00572,68.0
IDX00573,125.0
IDX00574,61.0
IDX00575,116.0
IDX00576,6.0
IDX00577,41.0
IDX00578,24.0
IDX00579,2.0
IDX00580,6.0
IDX00581,7.0
IDX00582,3.0
IDX00583,35.0
IDX00584,18.0
IDX00585,132.0
IDX00586,16.0
IDX00587,52.0
IDX00588,379.0
IDX00589,12.0
IDX00590,16.0
IDX00591,100.0
IDX00592,13.0
IDX00593,-2.0
IDX00594,12.0
IDX00595,8.0
IDX00596,274.0
IDX00597,7.0
IDX00598,30.0
IDX00599,4.0
IDX00600,11.0
IDX00601,6.0
IDX00602,744.0
IDX00603,-42.0
IDX00604,-1.0
IDX00605,-8.0
IDX00606,35.0
IDX00607,-2.0
IDX00608,12.0
IDX00609,26.0
IDX00610,8.0
IDX00611,654.0
IDX00612,736.0
IDX00613,131.0
IDX00614,85.0
IDX00615,687.0
IDX00616,30.0
IDX00617,5.0
IDX00618,5.0
IDX00619,19.0
IDX00620,518.0
IDX00621,172.0
IDX00622,462.0
IDX00623,996.0
IDX00624,176.0
IDX00625,5.0
IDX00626,44.0
IDX00627,18.0
IDX00628,-0.0
IDX00629,73.0
IDX00630,45.0
IDX00631,-2.0
IDX00632,0.0
IDX00633,11.0
IDX00634,-1.0
IDX00635,8.0
IDX00636,-18.0
IDX00637,1.0
IDX00638,73.0
IDX00639,1.0
IDX00640,2.0
IDX00641,3.0
IDX00642,-4.0
IDX00643,9.0
IDX00644,77.0
IDX00645,8.0
IDX00646,422.0
IDX00647,62.0
IDX00648,20.0
IDX00649,698.0
IDX00650,7.0
IDX00651,125.0
IDX00652,21.0
IDX00653,89.0
IDX00654,42.0
IDX00655,1.0
IDX00656,11.0
IDX00657,6.0
IDX00658,5.0
IDX00659,13.0
IDX00660,6.0
IDX00661,5.0
IDX00662,7.0
IDX00663,2.0
IDX00664,24.0
IDX00665,57.0
IDX00666,10.0
IDX00667,2.0
IDX00668,1.0
IDX00669,3.0
IDX00670,10.0
IDX00671,7.0
IDX00672,28.0
IDX00673,12.0
IDX00674,36.0
IDX00675,56.0
IDX00676,117.0
IDX00677,128.0
IDX00678,569.0
IDX00679,55.0
IDX00680,53.0
IDX00681,-12.0
IDX00682,3.0
IDX00683,94.0
IDX00684,62.0
IDX00685,283.0
IDX00686,26.0
IDX00687,35.0
IDX00688,54.0
IDX00689,13.0
IDX00690,7.0
IDX00691,13.0
IDX00692,42.0
IDX00693,-2.0
IDX00694,-90.0
IDX00695,2.0
IDX00696,36.0
IDX00697,56.0
IDX00698,33.0
IDX00699,54.0
IDX00700,45.0
IDX00701,47.0
IDX00702,3.0
IDX00703,26.0
IDX00704,21.0
IDX00705,46.0
IDX00706,636.0
IDX00707,618.0
IDX00708,371.0
IDX00709,87.0
IDX00710,451.0
IDX00711,135.0
IDX00712,629.0
IDX00713,145.0
IDX00714,351.0
IDX00715,101.0
IDX00716,578.0
IDX00717,127.0
IDX00718,471.0
IDX00719,840.0
IDX00720,638.0
IDX00721,616.0
IDX00722,532.0
IDX00723,947.0
IDX00724,361.0
IDX00725,469.0
IDX00726,83.0
IDX00727,448.0
IDX00728,624.0
IDX00729,626.0
IDX00730,17.0
IDX00731,42.0
IDX00732,643.0
IDX00733,61.0
IDX00734,-6.0
IDX00735,-8.0
IDX00736,117.0
IDX00737,36.0
IDX00738,64.0
IDX00739,139.0
IDX00740,4.0
IDX00741,-8.0
IDX00742,7.0
IDX00743,62.0
IDX00744,33.0
IDX00745,41.0
IDX00746,120.0
IDX00747,648.0
IDX00748,16.0
IDX00749,162.0
IDX00750,22.0
IDX00751,60.0
IDX00752,46.0
IDX00753,5.0
IDX00754,48.0
IDX00755,44.0
IDX00756,25.0
IDX00757,44.0
IDX00758,37.0
IDX00759,3.0
IDX00760,-1.0
IDX00761,-0.0
IDX00762,45.0
IDX00763,47.0
IDX00764,50.0
IDX00765,577.0
IDX00766,775.0
IDX00767,630.0
IDX00768,55.0
IDX00769,59.0
IDX00770,895.0
IDX00771,850.0
IDX00772,794.0
IDX00773,864.0
IDX00774,124.0
IDX00775,183.0
IDX00776,594.0
IDX00777,135.0
IDX00778,669.0
IDX00779,101.0
IDX00780,747.0
IDX00781,478.0
IDX00782,8.0
IDX00783,4.0
IDX00784,8.0
IDX00785,3.0
IDX00786,3.0
IDX00787,20.0
IDX00788,93.0
IDX00789,71.0
IDX00790,8.0
IDX00791,11.0
IDX00792,16.0
IDX00793,45.0
IDX00794,15.0
IDX00795,17.0
IDX00796,9.0
IDX00797,2.0
IDX00798,48.0
IDX00799,18.0
IDX00800,12.0
IDX00801,11.0
IDX00802,40.0
IDX00803,45.0
IDX00804,7.0
IDX00805,19.0
IDX00806,47.0
IDX00807,118.0
IDX00808,4.0
IDX00809,6.0
IDX00810,8.0
IDX00811,45.0
IDX00812,711.0
IDX00813,463.0
IDX00814,139.0
IDX00815,55.0
IDX00816,158.0
IDX00817,60.0
IDX00818,40.0
IDX00819,3.0
IDX00820,-5.0
IDX00821,1.0
IDX00822,10.0
IDX00823,-33.0
IDX00824,9.0
IDX00825,2.0
IDX00826,54.0
IDX00827,5.0
IDX00828,7.0
IDX00829,20.0
IDX00830,31.0
IDX00831,32.0
IDX00832,21.0
IDX00833,5.0
IDX00834,31.0
IDX00835,18.0
IDX00836,4.0
IDX00837,6.0
IDX00838,593.0
IDX00839,-1.0
IDX00840,5.0
IDX00841,6.0
IDX00842,1.0
IDX00843,17.0
IDX00844,4.0
IDX00845,1.0
IDX00846,3.0
IDX00847,-0.0
IDX00848,3.0
IDX00849,5.0
IDX00850,-15.0
IDX00851,6.0
IDX00852,35.0
IDX00853,2.0
IDX00854,20.0
IDX00855,-21.0
IDX00856,124.0
IDX00857,15.0
IDX00858,6.0
IDX00859,5.0
IDX00860,7.0
IDX00861,10.0
IDX00862,8.0
IDX00863,10.0
IDX00864,38.0
IDX00865,189.0
IDX00866,162.0
IDX00867,61.0
IDX00868,167.0
IDX00869,762.0
IDX00870,44.0
IDX00871,0.0
IDX00872,509.0
IDX00873,2.0
IDX00874,19.0
IDX00875,12.0
IDX00876,214.0
IDX00877,5.0
IDX00878,791.0
IDX00879,824.0
IDX00880,681.0
IDX00881,667.0
IDX00882,693.0
IDX00883,66.0
IDX00884,9.0
IDX00885,81.0
IDX00886,94.0
IDX00887,274.0
IDX00888,89.0
IDX00889,8.0
IDX00890,1.0
IDX00891,3.0
IDX00892,-62.0
IDX00893,9.0
IDX00894,16.0
IDX00895,11.0
IDX00896,10.0
IDX00897,5.0
IDX00898,6.0
IDX00899,18.0
IDX00900,26.0
IDX00901,11.0
IDX00902,15.0
IDX00903,13.0
IDX00904,6.0
IDX00905,22.0
IDX00906,0.0
IDX00907,8.0
IDX00908,8.0
IDX00909,12.0
IDX00910,7.0
IDX00911,7.0
IDX00912,3.0
IDX00913,3.0
IDX00914,11.0
IDX00915,12.0
IDX00916,4.0
IDX00917,9.0
IDX00918,4.0
IDX00919,6.0
IDX00920,5.0
IDX00921,4.0
IDX00922,-0.0
IDX00923,5.0
IDX00924,10.0
IDX00925,670.0
IDX00926,810.0
IDX00927,639.0
IDX00928,723.0
IDX00929,189.0
IDX00930,140.0
IDX00931,683.0
IDX00932,621.0
IDX00933,31.0
IDX00934,885.0
IDX00935,105.0
IDX00936,36.0
IDX00937,46.0
IDX00938,25.0
IDX00939,33.0
IDX00940,28.0
IDX00941,55.0
IDX00942,72.0
IDX00943,58.0
IDX00944,79.0
IDX00945,61.0
IDX00946,26.0
IDX00947,85.0
IDX00948,20.0
IDX00949,16.0
IDX00950,1.0
IDX00951,6.0
IDX00952,10.0
IDX00953,673.0
IDX00954,9.0
IDX00955,7.0
IDX00956,624.0
IDX00957,-5.0
IDX00958,2.0
IDX00959,-3.0
IDX00960,8.0
IDX00961,-4.0
IDX00962,2.0
IDX00963,15.0
IDX00964,2.0
IDX00965,35.0
IDX00966,62.0
IDX00967,5.0
IDX00968,13.0
IDX00969,5.0
IDX00970,3.0
IDX00971,46.0
IDX00972,3.0
IDX00973,24.0
IDX00974,10.0
IDX00975,9.0
IDX00976,10.0
IDX00977,35.0
IDX00978,54.0
IDX00979,3.0
IDX00980,2.0
IDX00981,26.0
IDX00982,44.0
IDX00983,35.0
IDX00984,36.0
IDX00985,9.0
IDX00986,4.0
IDX00987,9.0
IDX00988,109.0
IDX00989,32.0
IDX00990,3.0
IDX00991,24.0
IDX00992,4.0
IDX00993,51.0
IDX00994,5.0
IDX00995,7.0
IDX00996,7.0
IDX00997,6.0
IDX00998,3.0
IDX00999,7.0
IDX01000,39.0
IDX01001,3.0
IDX01002,664.0
IDX01003,54.0
IDX01004,56.0
IDX01005,7.0
IDX01006,92.0
IDX01007,180.0
IDX01008,158.0
IDX01009,15.0
IDX01010,17.0
IDX01011,43.0
IDX01012,28.0
IDX01013,67.0
IDX01014,30.0
IDX01015,57.0
IDX01016,54.0
IDX01017,39.0
IDX01018,13.0
IDX01019,19.0
IDX01020,119.0
IDX01021,61.0
IDX01022,13.0
IDX01023,12.0
IDX01024,26.0
IDX01025,11.0
IDX01026,87.0
IDX01027,13.0
IDX01028,14.0
IDX01029,37.0
IDX01030,15.0
IDX01031,627.0
IDX01032,38.0
IDX01033,1.0
IDX01034,1.0
IDX01035,13.0
IDX01036,11.0
IDX01037,4.0
IDX01038,5.0
IDX01039,4.0
IDX01040,2.0
IDX01041,0.0
IDX01042,12.0
IDX01043,1.0
IDX01044,9.0
IDX01045,1.0
IDX01046,97.0
IDX01047,50.0
IDX01048,11.0
IDX01049,21.0
IDX01050,19.0
IDX01051,38.0
IDX01052,532.0
IDX01053,16.0
IDX01054,34.0
IDX01055,4.0
IDX01056,679.0
IDX01057,34.0
IDX01058,43.0
IDX01059,12.0
IDX01060,691.0
IDX01061,35.0
IDX01062,53.0
IDX01063,46.0
IDX01064,45.0
IDX01065,17.0
IDX01066,1.0
IDX01067,0.0
IDX01068,9.0
IDX01069,5.0
IDX01070,4.0
IDX01071,0.0
IDX01072,1.0
IDX01073,1.0
IDX01074,2.0
IDX01075,775.0
IDX01076,75.0
IDX01077,121.0
IDX01078,45.0
IDX01079,20.0
IDX01080,69.0
IDX01081,2.0
IDX01082,6.0
IDX01083,-4.0
IDX01084,0.0
IDX01085,10.0
IDX01086,3.0
IDX01087,7.0
IDX01088,23.0
IDX01089,1.0
IDX01090,19.0
IDX01091,0.0
IDX01092,65.0
IDX01093,675.0
IDX01094,2.0
IDX01095,67.0
IDX01096,97.0
IDX01097,825.0
IDX01098,597.0
IDX01099,125.0
IDX01100,817.0
IDX01101,655.0
IDX01102,758.0
IDX01103,1019.0
IDX01104,832.0
IDX01105,560.0
IDX01106,674.0
IDX01107,4.0
IDX01108,45.0
IDX01109,54.0
IDX01110,52.0
IDX01111,132.0
IDX01112,45.0
IDX01113,39.0
IDX01114,86.0
IDX01115,40.0
IDX01116,43.0
IDX01117,37.0
IDX01118,54.0
IDX01119,23.0
IDX01120,13.0
IDX01121,28.0
IDX01122,36.0
IDX01123,5.0
IDX01124,6.0
IDX01125,7.0
IDX01126,7.0
IDX01127,7.0
IDX01128,1.0
IDX01129,124.0
IDX01130,30.0
IDX01131,7.0
IDX01132,8.0
IDX01133,5.0
IDX01134,11.0
IDX01135,6.0
IDX01136,38.0
IDX01137,4.0
IDX01138,11.0
IDX01139,6.0
IDX01140,10.0
IDX01141,122.0
IDX01142,6.0
IDX01143,47.0
IDX01144,10.0
IDX01145,9.0
IDX01146,15.0
IDX01147,44.0
IDX01148,12.0
IDX01149,10.0
IDX01150,1.0
IDX01151,19.0
IDX01152,33.0
IDX01153,1.0
IDX01154,48.0
IDX01155,11.0
IDX01156,11.0
IDX01157,5.0
IDX01158,5.0
IDX01159,71.0
IDX01160,67.0
IDX01161,63.0
IDX01162,116.0
IDX01163,16.0
IDX01164,40.0
IDX01165,4.0
IDX01166,11.0
IDX01167,4.0
IDX01168,14.0
IDX01169,12.0
IDX01170,8.0
IDX01171,5.0
IDX01172,9.0
IDX01173,14.0
IDX01174,9.0
IDX01175,16.0
IDX01176,7.0
IDX01177,856.0
IDX01178,41.0
IDX01179,36.0
IDX01180,41.0
IDX01181,43.0
IDX01182,730.0
IDX01183,44.0
IDX01184,11.0
IDX01185,12.0
IDX01186,484.0
IDX01187,674.0
IDX01188,657.0
IDX01189,687.0
IDX01190,64.0
IDX01191,676.0
IDX01192,499.0
IDX01193,57.0
IDX01194,82.0
IDX01195,655.0
IDX01196,563.0
IDX01197,80.0
IDX01198,609.0
IDX01199,79.0
IDX01200,11.0
IDX01201,6.0
IDX01202,0.0
IDX01203,-1.0
IDX01204,-0.0
IDX01205,1.0
IDX01206,30.0
IDX01207,45.0
IDX01208,47.0
IDX01209,46.0
IDX01210,43.0
IDX01211,7.0
IDX01212,9.0
IDX01213,2.0
IDX01214,9.0
IDX01215,4.0
IDX01216,71.0
IDX01217,131.0
IDX01218,42.0
IDX01219,89.0
IDX01220,57.0
IDX01221,3.0
IDX01222,145.0
IDX01223,54.0
IDX01224,117.0
IDX01225,116.0
IDX01226,12.0
IDX01227,3.0
IDX01228,7.0
IDX01229,4.0
IDX01230,8.0
IDX01231,6.0
IDX01232,13.0
IDX01233,13.0
IDX01234,16.0
IDX01235,48.0
IDX01236,59.0
IDX01237,55.0
IDX01238,17.0
IDX01239,52.0
IDX01240,12.0
IDX01241,47.0
IDX01242,11.0
IDX01243,8.0
IDX01244,15.0
IDX01245,47.0
IDX01246,49.0
IDX01247,39.0
IDX01248,119.0
IDX01249,114.0
IDX01250,15.0
IDX01251,121.0
IDX01252,14.0
IDX01253,123.0
IDX01254,8.0
IDX01255,36.0
IDX01256,121.0
IDX01257,117.0
IDX01258,11.0
IDX01259,2.0
IDX01260,8.0
IDX01261,50.0
IDX01262,63.0
IDX01263,31.0
IDX01264,59.0
IDX01265,17.0
IDX01266,3.0
IDX01267,52.0
IDX01268,19.0
IDX01269,10.0
IDX01270,55.0
IDX01271,5.0
IDX01272,4.0
IDX01273,13.0
IDX01274,54.0
IDX01275,66.0
IDX01276,15.0
IDX01277,12.0
IDX01278,52.0
IDX01279,11.0
IDX01280,2.0
IDX01281,9.0
IDX01282,2.0
IDX01283,32.0
IDX01284,54.0
IDX01285,51.0
IDX01286,48.0
IDX01287,12.0
IDX01288,56.0
IDX01289,60.0
IDX01290,38.0
IDX01291,50.0
IDX01292,39.0
IDX01293,18.0
IDX01294,37.0
IDX01295,58.0
IDX01296,62.0
IDX01297,54.0
IDX01298,20.0
IDX01299,61.0
IDX01300,9.0
IDX01301,32.0
IDX01302,86.0
IDX01303,8.0
IDX01304,776.0
IDX01305,684.0
IDX01306,801.0
IDX01307,763.0
IDX01308,765.0
IDX01309,778.0
IDX01310,785.0
IDX01311,2.0
IDX01312,85.0
IDX01313,37.0
IDX01314,41.0
IDX01315,51.0
IDX01316,11.0
IDX01317,11.0
IDX01318,16.0
IDX01319,11.0
IDX01320,241.0
IDX01321,23.0
IDX01322,14.0
IDX01323,7.0
IDX01324,10.0
IDX01325,10.0
IDX01326,11.0
IDX01327,6.0
IDX01328,13.0
IDX01329,7.0
IDX01330,403.0
IDX01331,72.0
IDX01332,85.0
IDX01333,41.0
IDX01334,61.0
IDX01335,4.0
IDX01336,85.0
IDX01337,4.0
IDX01338,85.0
IDX01339,6.0
IDX01340,55.0
IDX01341,52.0
IDX01342,7.0
IDX01343,533.0
IDX01344,4.0
IDX01345,57.0
IDX01346,1.0
IDX01347,68.0
IDX01348,40.0
IDX01349,33.0
IDX01350,31.0
IDX01351,9.0
IDX01352,26.0
IDX01353,368.0
IDX01354,36.0
IDX01355,2.0
IDX01356,34.0
IDX01357,112.0
IDX01358,30.0
IDX01359,686.0
IDX01360,32.0
IDX01361,17.0
IDX01362,316.0
IDX01363,55.0
IDX01364,25.0
IDX01365,7.0
IDX01366,75.0
IDX01367,16.0
IDX01368,0.0
IDX01369,2.0
IDX01370,1.0
IDX01371,8.0
IDX01372,55.0
IDX01373,9.0
IDX01374,527.0
IDX01375,95.0
IDX01376,117.0
IDX01377,156.0
IDX01378,91.0
IDX01379,93.0
IDX01380,107.0
IDX01381,102.0
IDX01382,101.0
IDX01383,96.0
IDX01384,42.0
IDX01385,6.0
IDX01386,43.0
IDX01387,85.0
IDX01388,772.0
IDX01389,905.0
IDX01390,6.0
IDX01391,-1.0
IDX01392,-9.0
