submit_id,hold_d
IDX00200,101.0
IDX00201,131.0
IDX00202,13.0
IDX00203,17.0
IDX00204,60.0
IDX00205,138.0
IDX00206,168.0
IDX00207,144.0
IDX00208,1130.0
IDX00209,100.0
IDX00210,79.0
IDX00211,144.0
IDX00212,195.0
IDX00213,52.0
IDX00214,68.0
IDX00215,133.0
IDX00216,126.0
IDX00217,91.0
IDX00218,142.0
IDX00219,98.0
IDX00220,8.0
IDX00221,948.0
IDX00222,92.0
IDX00223,2.0
IDX00224,32.0
IDX00225,60.0
IDX00226,5.0
IDX00227,5.0
IDX00228,985.0
IDX00229,178.0
IDX00230,398.0
IDX00231,45.0
IDX00232,993.0
IDX00233,288.0
IDX00234,94.0
IDX00235,134.0
IDX00236,676.0
IDX00237,35.0
IDX00238,150.0
IDX00239,133.0
IDX00240,126.0
IDX00241,689.0
IDX00242,741.0
IDX00243,243.0
IDX00244,98.0
IDX00245,210.0
IDX00246,103.0
IDX00247,168.0
IDX00248,95.0
IDX00249,75.0
IDX00250,60.0
IDX00251,205.0
IDX00252,60.0
IDX00253,32.0
IDX00254,12.0
IDX00255,5.0
IDX00256,154.0
IDX00257,19.0
IDX00258,15.0
IDX00259,991.0
IDX00260,643.0
IDX00261,242.0
IDX00262,10.0
IDX00263,1179.0
IDX00264,206.0
IDX00265,13.0
IDX00266,997.0
IDX00267,92.0
IDX00268,20.0
IDX00269,117.0
IDX00270,129.0
IDX00271,1001.0
IDX00272,1181.0
IDX00273,1159.0
IDX00274,1006.0
IDX00275,992.0
IDX00276,1032.0
IDX00277,1143.0
IDX00278,899.0
IDX00279,969.0
IDX00280,1161.0
IDX00281,983.0
IDX00282,1163.0
IDX00283,17.0
IDX00284,27.0
IDX00285,3.0
IDX00286,15.0
IDX00287,25.0
IDX00288,393.0
IDX00289,10.0
IDX00290,53.0
IDX00291,11.0
IDX00292,40.0
IDX00293,33.0
IDX00294,2.0
IDX00295,18.0
IDX00296,32.0
IDX00297,25.0
IDX00298,7.0
IDX00299,905.0
IDX00300,58.0
IDX00301,7.0
IDX00302,8.0
IDX00303,2.0
IDX00304,61.0
IDX00305,37.0
IDX00306,108.0
IDX00307,52.0
IDX00308,45.0
IDX00309,61.0
IDX00310,37.0
IDX00311,2.0
IDX00312,126.0
IDX00313,60.0
IDX00314,227.0
IDX00315,45.0
IDX00316,462.0
IDX00317,208.0
IDX00318,209.0
IDX00319,228.0
IDX00320,347.0
IDX00321,32.0
IDX00322,223.0
IDX00323,206.0
IDX00324,10.0
IDX00325,8.0
IDX00326,27.0
IDX00327,69.0
IDX00328,354.0
IDX00329,206.0
IDX00330,52.0
IDX00331,175.0
IDX00332,318.0
IDX00333,8.0
IDX00334,184.0
IDX00335,59.0
IDX00336,43.0
IDX00337,122.0
IDX00338,164.0
IDX00339,243.0
IDX00340,184.0
IDX00341,194.0
IDX00342,171.0
IDX00343,228.0
IDX00344,120.0
IDX00345,57.0
IDX00346,58.0
IDX00347,30.0
IDX00348,226.0
IDX00349,168.0
IDX00350,401.0
IDX00351,45.0
IDX00352,35.0
IDX00353,178.0
IDX00354,35.0
IDX00355,87.0
IDX00356,181.0
IDX00357,37.0
IDX00358,27.0
IDX00359,37.0
IDX00360,53.0
IDX00361,224.0
IDX00362,226.0
IDX00363,57.0
IDX00364,252.0
IDX00365,164.0
IDX00366,192.0
IDX00367,244.0
IDX00368,155.0
IDX00369,164.0
IDX00370,206.0
IDX00371,143.0
IDX00372,47.0
IDX00373,144.0
IDX00374,347.0
IDX00375,108.0
IDX00376,487.0
IDX00377,144.0
IDX00378,244.0
IDX00379,186.0
IDX00380,206.0
IDX00381,118.0
IDX00382,171.0
IDX00383,171.0
IDX00384,108.0
IDX00385,226.0
IDX00386,17.0
IDX00387,229.0
IDX00388,83.0
IDX00389,45.0
IDX00390,155.0
IDX00391,184.0
IDX00392,206.0
IDX00393,147.0
IDX00394,144.0
IDX00395,37.0
IDX00396,227.0
IDX00397,223.0
IDX00398,45.0
IDX00399,43.0
IDX00400,120.0
IDX00401,350.0
IDX00402,226.0
IDX00403,133.0
IDX00404,45.0
IDX00405,403.0
IDX00406,20.0
IDX00407,58.0
IDX00408,10.0
IDX00409,364.0
IDX00410,128.0
IDX00411,131.0
IDX00412,645.0
IDX00413,215.0
IDX00414,933.0
IDX00415,992.0
IDX00416,271.0
IDX00417,122.0
IDX00418,930.0
IDX00419,21.0
IDX00420,964.0
IDX00421,13.0
IDX00422,559.0
IDX00423,118.0
IDX00424,133.0
IDX00425,288.0
IDX00426,998.0
IDX00427,17.0
IDX00428,1001.0
IDX00429,131.0
IDX00430,123.0
IDX00431,40.0
IDX00432,275.0
IDX00433,115.0
IDX00434,3.0
IDX00435,22.0
IDX00436,129.0
IDX00437,123.0
IDX00438,972.0
IDX00439,114.0
IDX00440,163.0
IDX00441,807.0
IDX00442,168.0
IDX00443,381.0
IDX00444,171.0
IDX00445,168.0
IDX00446,801.0
IDX00447,1056.0
IDX00448,1167.0
IDX00449,1168.0
IDX00450,1170.0
IDX00451,139.0
IDX00452,1039.0
IDX00453,991.0
IDX00454,5.0
IDX00455,232.0
IDX00456,72.0
IDX00457,10.0
IDX00458,57.0
IDX00459,118.0
IDX00460,110.0
IDX00461,13.0
IDX00462,714.0
IDX00463,477.0
IDX00464,10.0
IDX00465,2.0
IDX00466,8.0
IDX00467,243.0
IDX00468,189.0
IDX00469,212.0
IDX00470,7.0
IDX00471,257.0
IDX00472,118.0
IDX00473,258.0
IDX00474,21.0
IDX00475,129.0
IDX00476,208.0
IDX00477,95.0
IDX00478,13.0
IDX00479,134.0
IDX00480,110.0
IDX00481,215.0
IDX00482,117.0
IDX00483,216.0
IDX00484,275.0
IDX00485,159.0
IDX00486,212.0
IDX00487,283.0
IDX00488,156.0
IDX00489,55.0
IDX00490,1162.0
IDX00491,129.0
IDX00492,258.0
IDX00493,28.0
IDX00494,219.0
IDX00495,273.0
IDX00496,1158.0
IDX00497,318.0
IDX00498,2.0
IDX00499,6.0
IDX00500,7.0
IDX00501,7.0
IDX00502,134.0
IDX00503,28.0
IDX00504,5.0
IDX00505,15.0
IDX00506,1163.0
IDX00507,1161.0
IDX00508,77.0
IDX00509,1160.0
IDX00510,42.0
IDX00511,27.0
IDX00512,129.0
IDX00513,191.0
IDX00514,24.0
IDX00515,108.0
IDX00516,60.0
IDX00517,43.0
IDX00518,45.0
IDX00519,17.0
IDX00520,123.0
IDX00521,62.0
IDX00522,48.0
IDX00523,56.0
IDX00524,65.0
IDX00525,22.0
IDX00526,37.0
IDX00527,80.0
IDX00528,15.0
IDX00529,18.0
IDX00530,7.0
IDX00531,74.0
IDX00532,77.0
IDX00533,100.0
IDX00534,76.0
IDX00535,15.0
IDX00536,42.0
IDX00537,10.0
IDX00538,92.0
IDX00539,89.0
IDX00540,994.0
IDX00541,134.0
IDX00542,12.0
IDX00543,544.0
IDX00544,68.0
IDX00545,18.0
IDX00546,24.0
IDX00547,188.0
IDX00548,54.0
IDX00549,2.0
IDX00550,723.0
IDX00551,15.0
IDX00552,45.0
IDX00553,5.0
IDX00554,27.0
IDX00555,10.0
IDX00556,52.0
IDX00557,248.0
IDX00558,82.0
IDX00559,2.0
IDX00560,88.0
IDX00561,77.0
IDX00562,37.0
IDX00563,5.0
IDX00564,12.0
IDX00565,37.0
IDX00566,973.0
IDX00567,69.0
IDX00568,368.0
IDX00569,271.0
IDX00570,293.0
IDX00571,63.0
IDX00572,308.0
IDX00573,375.0
IDX00574,176.0
IDX00575,373.0
IDX00576,7.0
IDX00577,123.0
IDX00578,-1.0
IDX00579,2.0
IDX00580,5.0
IDX00581,7.0
IDX00582,2.0
IDX00583,88.0
IDX00584,63.0
IDX00585,994.0
IDX00586,53.0
IDX00587,994.0
IDX00588,1015.0
IDX00589,42.0
IDX00590,42.0
IDX00591,969.0
IDX00592,30.0
IDX00593,73.0
IDX00594,35.0
IDX00595,65.0
IDX00596,755.0
IDX00597,38.0
IDX00598,167.0
IDX00599,10.0
IDX00600,32.0
IDX00601,17.0
IDX00602,1161.0
IDX00603,16.0
IDX00604,8.0
IDX00605,4.0
IDX00606,988.0
IDX00607,2.0
IDX00608,2.0
IDX00609,22.0
IDX00610,15.0
IDX00611,1034.0
IDX00612,1036.0
IDX00613,1000.0
IDX00614,991.0
IDX00615,1034.0
IDX00616,144.0
IDX00617,22.0
IDX00618,20.0
IDX00619,261.0
IDX00620,829.0
IDX00621,434.0
IDX00622,827.0
IDX00623,1164.0
IDX00624,435.0
IDX00625,10.0
IDX00626,138.0
IDX00627,131.0
IDX00628,7.0
IDX00629,609.0
IDX00630,690.0
IDX00631,2.0
IDX00632,10.0
IDX00633,64.0
IDX00634,7.0
IDX00635,43.0
IDX00636,31.0
IDX00637,8.0
IDX00638,337.0
IDX00639,28.0
IDX00640,13.0
IDX00641,12.0
IDX00642,2.0
IDX00643,60.0
IDX00644,315.0
IDX00645,18.0
IDX00646,695.0
IDX00647,180.0
IDX00648,47.0
IDX00649,1020.0
IDX00650,10.0
IDX00651,367.0
IDX00652,47.0
IDX00653,309.0
IDX00654,102.0
IDX00655,3.0
IDX00656,47.0
IDX00657,13.0
IDX00658,12.0
IDX00659,264.0
IDX00660,33.0
IDX00661,8.0
IDX00662,15.0
IDX00663,3.0
IDX00664,698.0
IDX00665,736.0
IDX00666,30.0
IDX00667,3.0
IDX00668,5.0
IDX00669,8.0
IDX00670,27.0
IDX00671,17.0
IDX00672,103.0
IDX00673,3.0
IDX00674,139.0
IDX00675,141.0
IDX00676,704.0
IDX00677,702.0
IDX00678,1012.0
IDX00679,141.0
IDX00680,8.0
IDX00681,3.0
IDX00682,12.0
IDX00683,244.0
IDX00684,976.0
IDX00685,628.0
IDX00686,53.0
IDX00687,151.0
IDX00688,112.0
IDX00689,38.0
IDX00690,17.0
IDX00691,38.0
IDX00692,986.0
IDX00693,12.0
IDX00694,212.0
IDX00695,12.0
IDX00696,293.0
IDX00697,298.0
IDX00698,129.0
IDX00699,174.0
IDX00700,174.0
IDX00701,298.0
IDX00702,160.0
IDX00703,23.0
IDX00704,43.0
IDX00705,203.0
IDX00706,1012.0
IDX00707,1013.0
IDX00708,665.0
IDX00709,628.0
IDX00710,703.0
IDX00711,909.0
IDX00712,1011.0
IDX00713,536.0
IDX00714,656.0
IDX00715,628.0
IDX00716,988.0
IDX00717,521.0
IDX00718,897.0
IDX00719,1110.0
IDX00720,994.0
IDX00721,1013.0
IDX00722,969.0
IDX00723,1036.0
IDX00724,637.0
IDX00725,773.0
IDX00726,388.0
IDX00727,773.0
IDX00728,1012.0
IDX00729,998.0
IDX00730,43.0
IDX00731,143.0
IDX00732,991.0
IDX00733,168.0
IDX00734,17.0
IDX00735,5.0
IDX00736,405.0
IDX00737,88.0
IDX00738,236.0
IDX00739,954.0
IDX00740,12.0
IDX00741,23.0
IDX00742,5.0
IDX00743,238.0
IDX00744,226.0
IDX00745,225.0
IDX00746,492.0
IDX00747,1012.0
IDX00748,62.0
IDX00749,966.0
IDX00750,46.0
IDX00751,385.0
IDX00752,122.0
IDX00753,7.0
IDX00754,149.0
IDX00755,304.0
IDX00756,58.0
IDX00757,115.0
IDX00758,92.0
IDX00759,5.0
IDX00760,2.0
IDX00761,2.0
IDX00762,123.0
IDX00763,238.0
IDX00764,278.0
IDX00765,1000.0
IDX00766,1020.0
IDX00767,996.0
IDX00768,339.0
IDX00769,325.0
IDX00770,1022.0
IDX00771,1019.0
IDX00772,1027.0
IDX00773,1021.0
IDX00774,517.0
IDX00775,515.0
IDX00776,999.0
IDX00777,989.0
IDX00778,1013.0
IDX00779,383.0
IDX00780,1019.0
IDX00781,856.0
IDX00782,28.0
IDX00783,15.0
IDX00784,20.0
IDX00785,7.0
IDX00786,8.0
IDX00787,80.0
IDX00788,378.0
IDX00789,317.0
IDX00790,13.0
IDX00791,27.0
IDX00792,42.0
IDX00793,120.0
IDX00794,53.0
IDX00795,50.0
IDX00796,26.0
IDX00797,5.0
IDX00798,264.0
IDX00799,105.0
IDX00800,40.0
IDX00801,30.0
IDX00802,122.0
IDX00803,139.0
IDX00804,17.0
IDX00805,80.0
IDX00806,181.0
IDX00807,385.0
IDX00808,10.0
IDX00809,13.0
IDX00810,17.0
IDX00811,137.0
IDX00812,979.0
IDX00813,739.0
IDX00814,397.0
IDX00815,216.0
IDX00816,491.0
IDX00817,217.0
IDX00818,195.0
IDX00819,10.0
IDX00820,2.0
IDX00821,10.0
IDX00822,56.0
IDX00823,37.0
IDX00824,38.0
IDX00825,15.0
IDX00826,269.0
IDX00827,7.0
IDX00828,10.0
IDX00829,45.0
IDX00830,42.0
IDX00831,143.0
IDX00832,3.0
IDX00833,3.0
IDX00834,145.0
IDX00835,43.0
IDX00836,3.0
IDX00837,10.0
IDX00838,990.0
IDX00839,10.0
IDX00840,17.0
IDX00841,22.0
IDX00842,2.0
IDX00843,103.0
IDX00844,8.0
IDX00845,3.0
IDX00846,3.0
IDX00847,2.0
IDX00848,15.0
IDX00849,68.0
IDX00850,51.0
IDX00851,7.0
IDX00852,139.0
IDX00853,15.0
IDX00854,100.0
IDX00855,276.0
IDX00856,513.0
IDX00857,45.0
IDX00858,15.0
IDX00859,10.0
IDX00860,17.0
IDX00861,28.0
IDX00862,18.0
IDX00863,25.0
IDX00864,97.0
IDX00865,502.0
IDX00866,971.0
IDX00867,355.0
IDX00868,507.0
IDX00869,1010.0
IDX00870,117.0
IDX00871,2.0
IDX00872,859.0
IDX00873,7.0
IDX00874,103.0
IDX00875,46.0
IDX00876,661.0
IDX00877,21.0
IDX00878,1019.0
IDX00879,1020.0
IDX00880,1026.0
IDX00881,1024.0
IDX00882,1024.0
IDX00883,245.0
IDX00884,28.0
IDX00885,418.0
IDX00886,555.0
IDX00887,656.0
IDX00888,483.0
IDX00889,26.0
IDX00890,3.0
IDX00891,23.0
IDX00892,2.0
IDX00893,35.0
IDX00894,53.0
IDX00895,30.0
IDX00896,44.0
IDX00897,20.0
IDX00898,17.0
IDX00899,57.0
IDX00900,85.0
IDX00901,38.0
IDX00902,48.0
IDX00903,40.0
IDX00904,17.0
IDX00905,82.0
IDX00906,2.0
IDX00907,43.0
IDX00908,17.0
IDX00909,51.0
IDX00910,17.0
IDX00911,20.0
IDX00912,10.0
IDX00913,3.0
IDX00914,33.0
IDX00915,47.0
IDX00916,12.0
IDX00917,37.0
IDX00918,13.0
IDX00919,15.0
IDX00920,15.0
IDX00921,12.0
IDX00922,2.0
IDX00923,37.0
IDX00924,33.0
IDX00925,1017.0
IDX00926,1013.0
IDX00927,1015.0
IDX00928,1014.0
IDX00929,986.0
IDX00930,410.0
IDX00931,1017.0
IDX00932,1015.0
IDX00933,140.0
IDX00934,1030.0
IDX00935,386.0
IDX00936,166.0
IDX00937,161.0
IDX00938,94.0
IDX00939,156.0
IDX00940,93.0
IDX00941,215.0
IDX00942,254.0
IDX00943,154.0
IDX00944,234.0
IDX00945,254.0
IDX00946,46.0
IDX00947,235.0
IDX00948,90.0
IDX00949,103.0
IDX00950,3.0
IDX00951,30.0
IDX00952,32.0
IDX00953,999.0
IDX00954,32.0
IDX00955,31.0
IDX00956,993.0
IDX00957,43.0
IDX00958,7.0
IDX00959,54.0
IDX00960,45.0
IDX00961,7.0
IDX00962,12.0
IDX00963,83.0
IDX00964,17.0
IDX00965,159.0
IDX00966,226.0
IDX00967,32.0
IDX00968,46.0
IDX00969,20.0
IDX00970,13.0
IDX00971,265.0
IDX00972,22.0
IDX00973,89.0
IDX00974,42.0
IDX00975,42.0
IDX00976,30.0
IDX00977,120.0
IDX00978,128.0
IDX00979,30.0
IDX00980,3.0
IDX00981,92.0
IDX00982,215.0
IDX00983,166.0
IDX00984,212.0
IDX00985,45.0
IDX00986,37.0
IDX00987,30.0
IDX00988,363.0
IDX00989,194.0
IDX00990,10.0
IDX00991,100.0
IDX00992,52.0
IDX00993,216.0
IDX00994,20.0
IDX00995,32.0
IDX00996,32.0
IDX00997,35.0
IDX00998,20.0
IDX00999,35.0
IDX01000,319.0
IDX01001,31.0
IDX01002,1016.0
IDX01003,260.0
IDX01004,264.0
IDX01005,12.0
IDX01006,455.0
IDX01007,598.0
IDX01008,697.0
IDX01009,60.0
IDX01010,53.0
IDX01011,261.0
IDX01012,67.0
IDX01013,402.0
IDX01014,138.0
IDX01015,265.0
IDX01016,264.0
IDX01017,158.0
IDX01018,32.0
IDX01019,151.0
IDX01020,368.0
IDX01021,265.0
IDX01022,18.0
IDX01023,17.0
IDX01024,80.0
IDX01025,20.0
IDX01026,357.0
IDX01027,18.0
IDX01028,18.0
IDX01029,118.0
IDX01030,23.0
IDX01031,989.0
IDX01032,105.0
IDX01033,3.0
IDX01034,2.0
IDX01035,45.0
IDX01036,25.0
IDX01037,10.0
IDX01038,12.0
IDX01039,7.0
IDX01040,7.0
IDX01041,2.0
IDX01042,43.0
IDX01043,2.0
IDX01044,30.0
IDX01045,2.0
IDX01046,212.0
IDX01047,121.0
IDX01048,27.0
IDX01049,105.0
IDX01050,57.0
IDX01051,132.0
IDX01052,976.0
IDX01053,17.0
IDX01054,182.0
IDX01055,5.0
IDX01056,996.0
IDX01057,128.0
IDX01058,267.0
IDX01059,30.0
IDX01060,1002.0
IDX01061,141.0
IDX01062,123.0
IDX01063,229.0
IDX01064,120.0
IDX01065,50.0
IDX01066,2.0
IDX01067,2.0
IDX01068,40.0
IDX01069,2.0
IDX01070,7.0
IDX01071,2.0
IDX01072,2.0
IDX01073,2.0
IDX01074,5.0
IDX01075,1020.0
IDX01076,206.0
IDX01077,990.0
IDX01078,324.0
IDX01079,105.0
IDX01080,390.0
IDX01081,5.0
IDX01082,23.0
IDX01083,22.0
IDX01084,2.0
IDX01085,25.0
IDX01086,2.0
IDX01087,2.0
IDX01088,103.0
IDX01089,2.0
IDX01090,98.0
IDX01091,2.0
IDX01092,366.0
IDX01093,1004.0
IDX01094,3.0
IDX01095,175.0
IDX01096,276.0
IDX01097,1033.0
IDX01098,1008.0
IDX01099,354.0
IDX01100,1032.0
IDX01101,1011.0
IDX01102,1031.0
IDX01103,1033.0
IDX01104,1037.0
IDX01105,1008.0
IDX01106,1004.0
IDX01107,10.0
IDX01108,253.0
IDX01109,193.0
IDX01110,177.0
IDX01111,452.0
IDX01112,126.0
IDX01113,126.0
IDX01114,458.0
IDX01115,255.0
IDX01116,131.0
IDX01117,327.0
IDX01118,191.0
IDX01119,125.0
IDX01120,42.0
IDX01121,209.0
IDX01122,164.0
IDX01123,13.0
IDX01124,15.0
IDX01125,15.0
IDX01126,17.0
IDX01127,18.0
IDX01128,5.0
IDX01129,306.0
IDX01130,123.0
IDX01131,14.0
IDX01132,23.0
IDX01133,13.0
IDX01134,37.0
IDX01135,32.0
IDX01136,112.0
IDX01137,10.0
IDX01138,25.0
IDX01139,8.0
IDX01140,25.0
IDX01141,307.0
IDX01142,13.0
IDX01143,115.0
IDX01144,23.0
IDX01145,37.0
IDX01146,42.0
IDX01147,184.0
IDX01148,42.0
IDX01149,42.0
IDX01150,42.0
IDX01151,95.0
IDX01152,110.0
IDX01153,2.0
IDX01154,144.0
IDX01155,25.0
IDX01156,28.0
IDX01157,10.0
IDX01158,22.0
IDX01159,161.0
IDX01160,172.0
IDX01161,128.0
IDX01162,233.0
IDX01163,58.0
IDX01164,147.0
IDX01165,8.0
IDX01166,30.0
IDX01167,8.0
IDX01168,63.0
IDX01169,40.0
IDX01170,32.0
IDX01171,8.0
IDX01172,32.0
IDX01173,42.0
IDX01174,27.0
IDX01175,57.0
IDX01176,2.0
IDX01177,1021.0
IDX01178,118.0
IDX01179,112.0
IDX01180,156.0
IDX01181,156.0
IDX01182,1023.0
IDX01183,158.0
IDX01184,35.0
IDX01185,53.0
IDX01186,774.0
IDX01187,997.0
IDX01188,999.0
IDX01189,998.0
IDX01190,155.0
IDX01191,998.0
IDX01192,775.0
IDX01193,178.0
IDX01194,295.0
IDX01195,999.0
IDX01196,923.0
IDX01197,162.0
IDX01198,902.0
IDX01199,167.0
IDX01200,306.0
IDX01201,22.0
IDX01202,2.0
IDX01203,2.0
IDX01204,2.0
IDX01205,7.0
IDX01206,191.0
IDX01207,199.0
IDX01208,161.0
IDX01209,216.0
IDX01210,115.0
IDX01211,17.0
IDX01212,2.0
IDX01213,5.0
IDX01214,30.0
IDX01215,10.0
IDX01216,183.0
IDX01217,270.0
IDX01218,113.0
IDX01219,199.0
IDX01220,133.0
IDX01221,5.0
IDX01222,288.0
IDX01223,123.0
IDX01224,245.0
IDX01225,249.0
IDX01226,42.0
IDX01227,10.0
IDX01228,20.0
IDX01229,10.0
IDX01230,22.0
IDX01231,18.0
IDX01232,42.0
IDX01233,42.0
IDX01234,48.0
IDX01235,128.0
IDX01236,200.0
IDX01237,163.0
IDX01238,46.0
IDX01239,163.0
IDX01240,35.0
IDX01241,141.0
IDX01242,24.0
IDX01243,20.0
IDX01244,50.0
IDX01245,115.0
IDX01246,118.0
IDX01247,92.0
IDX01248,263.0
IDX01249,255.0
IDX01250,42.0
IDX01251,254.0
IDX01252,43.0
IDX01253,276.0
IDX01254,20.0
IDX01255,120.0
IDX01256,298.0
IDX01257,325.0
IDX01258,32.0
IDX01259,5.0
IDX01260,22.0
IDX01261,126.0
IDX01262,238.0
IDX01263,86.0
IDX01264,123.0
IDX01265,77.0
IDX01266,5.0
IDX01267,118.0
IDX01268,58.0
IDX01269,37.0
IDX01270,121.0
IDX01271,8.0
IDX01272,8.0
IDX01273,37.0
IDX01274,121.0
IDX01275,128.0
IDX01276,38.0
IDX01277,37.0
IDX01278,118.0
IDX01279,23.0
IDX01280,5.0
IDX01281,20.0
IDX01282,5.0
IDX01283,86.0
IDX01284,121.0
IDX01285,118.0
IDX01286,113.0
IDX01287,25.0
IDX01288,121.0
IDX01289,123.0
IDX01290,93.0
IDX01291,113.0
IDX01292,93.0
IDX01293,58.0
IDX01294,95.0
IDX01295,121.0
IDX01296,129.0
IDX01297,121.0
IDX01298,65.0
IDX01299,123.0
IDX01300,20.0
IDX01301,86.0
IDX01302,353.0
IDX01303,23.0
IDX01304,1011.0
IDX01305,1007.0
IDX01306,1013.0
IDX01307,1013.0
IDX01308,1009.0
IDX01309,1012.0
IDX01310,1010.0
IDX01311,28.0
IDX01312,417.0
IDX01313,128.0
IDX01314,163.0
IDX01315,128.0
IDX01316,35.0
IDX01317,35.0
IDX01318,62.0
IDX01319,28.0
IDX01320,610.0
IDX01321,43.0
IDX01322,25.0
IDX01323,13.0
IDX01324,33.0
IDX01325,27.0
IDX01326,33.0
IDX01327,13.0
IDX01328,33.0
IDX01329,12.0
IDX01330,758.0
IDX01331,178.0
IDX01332,195.0
IDX01333,118.0
IDX01334,169.0
IDX01335,10.0
IDX01336,193.0
IDX01337,10.0
IDX01338,195.0
IDX01339,27.0
IDX01340,127.0
IDX01341,123.0
IDX01342,20.0
IDX01343,908.0
IDX01344,13.0
IDX01345,656.0
IDX01346,5.0
IDX01347,131.0
IDX01348,250.0
IDX01349,240.0
IDX01350,325.0
IDX01351,27.0
IDX01352,139.0
IDX01353,637.0
IDX01354,131.0
IDX01355,5.0
IDX01356,112.0
IDX01357,629.0
IDX01358,15.0
IDX01359,1004.0
IDX01360,15.0
IDX01361,7.0
IDX01362,888.0
IDX01363,9.0
IDX01364,5.0
IDX01365,15.0
IDX01366,834.0
IDX01367,102.0
IDX01368,2.0
IDX01369,3.0
IDX01370,2.0
IDX01371,57.0
IDX01372,993.0
IDX01373,174.0
IDX01374,988.0
IDX01375,411.0
IDX01376,632.0
IDX01377,463.0
IDX01378,364.0
IDX01379,364.0
IDX01380,415.0
IDX01381,384.0
IDX01382,383.0
IDX01383,366.0
IDX01384,112.0
IDX01385,7.0
IDX01386,110.0
